Date: 07-01 at 13:40:29, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1661.57(6) mean: 3294.12, max: 3826.61
Date: 07-01 at 13:41:54, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1492.19(12) mean: 2358.72, max: 3377.13
Date: 07-01 at 13:43:16, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1383.68(11) mean: 2230.54, max: 3350.89
Date: 07-01 at 13:44:43, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1374.26(11) mean: 2090.60, max: 3200.15
Date: 07-01 at 13:46:07, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1360.11(10) mean: 1959.79, max: 2940.57
Date: 07-01 at 13:47:25, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1359.88(10) mean: 1445.18, max: 1513.78
Date: 07-01 at 13:48:48, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1359.88(10) mean: 1499.85, max: 1594.98
Date: 07-01 at 13:50:11, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1359.88(10) mean: 1533.82, max: 1647.26
Date: 07-01 at 13:51:31, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1350.04(13) mean: 1402.07, max: 1463.55
Date: 07-01 at 13:52:56, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1341.38(13) mean: 1437.61, max: 1505.52
Date: 07-01 at 13:54:20, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1335.25(13) mean: 1384.08, max: 1447.67
Date: 07-01 at 13:55:48, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1320.52(10) mean: 1409.01, max: 1492.76
Date: 07-01 at 13:57:09, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1318.36(12) mean: 1424.37, max: 1549.57
Date: 07-01 at 13:58:34, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1318.36(12) mean: 1445.64, max: 1572.14
Date: 07-01 at 14:00:03, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1318.36(12) mean: 1441.56, max: 1604.91
Date: 07-01 at 14:01:30, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1302.65(12) mean: 1413.25, max: 1576.71
Date: 07-01 at 14:02:55, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1456.52, max: 1615.62
Date: 07-01 at 14:04:19, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1364.76, max: 1440.04
Date: 07-01 at 14:05:46, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1390.40, max: 1464.68
Date: 07-01 at 14:07:13, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1434.72, max: 1514.32
Date: 07-01 at 14:08:36, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1442.70, max: 1537.33
Date: 07-01 at 14:09:57, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.33(12) mean: 1471.18, max: 1660.73
