Date: 07-18 at 10:55:40, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1443.86(11) mean: 2431.09, max: 3471.97
Date: 07-18 at 10:56:43, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1309.10(11) mean: 2438.15, max: 3457.19
Date: 07-18 at 10:57:47, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1261.75(10) mean: 2443.54, max: 3447.81
Date: 07-18 at 10:58:51, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 2243.82, max: 3251.00
Date: 07-18 at 10:59:53, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1440.22, max: 1590.52
Date: 07-18 at 11:00:54, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1473.11, max: 1624.65
Date: 07-18 at 11:01:58, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1517.34, max: 1656.31
Date: 07-18 at 11:03:01, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1442.39, max: 1687.66
Date: 07-18 at 11:04:03, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1488.18, max: 1740.49
Date: 07-18 at 11:05:06, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1389.93, max: 1633.65
Date: 07-18 at 11:06:05, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1380.06, max: 1625.96
Date: 07-18 at 11:07:08, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1319.84, max: 1375.47
Date: 07-18 at 11:08:08, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1441.12, max: 1594.98
Date: 07-18 at 11:09:11, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1451.43, max: 1645.77
Date: 07-18 at 11:10:12, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1394.13, max: 1595.95
Date: 07-18 at 11:11:14, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1413.95, max: 1618.10
Date: 07-18 at 11:12:14, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1479.02, max: 1740.15
Date: 07-18 at 11:13:15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1329.59, max: 1482.82
Date: 07-18 at 11:14:18, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1352.38, max: 1533.18
Date: 07-18 at 11:15:18, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1255.27(10) mean: 1397.00, max: 1587.51
