Date: 07-18 at 06:20:12, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1390.15(12) mean: 2426.23, max: 3471.97
Date: 07-18 at 06:21:02, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1327.36(11) mean: 2429.98, max: 3482.48
Date: 07-18 at 06:21:48, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1288.23(9) mean: 1449.40, max: 1587.08
Date: 07-18 at 06:22:40, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1486.00, max: 1635.48
Date: 07-18 at 06:23:28, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1536.35, max: 1683.62
Date: 07-18 at 06:24:19, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1560.99, max: 1748.13
Date: 07-18 at 06:25:07, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1382.89, max: 1444.25
Date: 07-18 at 06:26:00, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1399.24, max: 1475.93
Date: 07-18 at 06:26:50, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.76(9) mean: 1515.20, max: 1725.37
Date: 07-18 at 06:27:40, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1271.34(11) mean: 1491.01, max: 1713.01
Date: 07-18 at 06:28:30, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1265.51(11) mean: 1456.44, max: 1739.25
Date: 07-18 at 06:29:19, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1265.44(11) mean: 1452.23, max: 1744.77
Date: 07-18 at 06:30:10, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.85(10) mean: 1485.43, max: 1780.73
Date: 07-18 at 06:30:59, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1251.10(11) mean: 1386.23, max: 1688.26
Date: 07-18 at 06:31:51, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1375.79, max: 1635.26
Date: 07-18 at 06:32:39, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1311.72, max: 1431.60
Date: 07-18 at 06:33:32, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1344.92, max: 1450.75
Date: 07-18 at 06:34:23, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1328.60, max: 1400.96
Date: 07-18 at 06:35:13, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1307.84, max: 1405.07
Date: 07-18 at 06:36:08, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1376.93, max: 1563.30
Date: 07-18 at 06:36:56, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1371.72, max: 1558.76
Date: 07-18 at 06:37:46, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1341.61, max: 1574.26
Date: 07-18 at 06:38:35, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.03(11) mean: 1351.86, max: 1609.88
Date: 07-18 at 06:39:26, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1237.00(10) mean: 1456.11, max: 1637.52
Date: 07-18 at 06:40:13, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1237.00(10) mean: 1316.45, max: 1641.49
Date: 07-18 at 06:41:03, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1235.80(10) mean: 1308.94, max: 1453.97
Date: 07-18 at 06:41:50, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1230.17(10) mean: 1282.03, max: 1462.39
Date: 07-18 at 06:42:42, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1219.26(9) mean: 1293.80, max: 1503.07
Date: 07-18 at 06:43:28, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1272.97, max: 1393.88
Date: 07-18 at 06:44:14, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1265.88, max: 1299.93
Date: 07-18 at 06:45:04, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1282.17, max: 1334.60
Date: 07-18 at 06:45:52, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1332.88, max: 1399.23
Date: 07-18 at 06:46:41, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1269.37, max: 1316.41
Date: 07-18 at 06:47:30, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1427.20, max: 1721.76
Date: 07-18 at 06:48:18, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1352.71, max: 1630.99
Date: 07-18 at 06:49:06, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1316.31, max: 1594.60
Date: 07-18 at 06:49:55, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1274.76, max: 1428.32
Date: 07-18 at 06:50:44, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1474.59, max: 1800.58
Date: 07-18 at 06:51:32, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1377.01, max: 1827.74
Date: 07-18 at 06:52:22, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.03(9) mean: 1402.53, max: 1776.06
