Date: 07-18 at 23:31:27, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1531.03(12) mean: 3134.51, max: 3722.29
Date: 07-18 at 23:32:21, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1473.79(12) mean: 3069.92, max: 3657.38
Date: 07-18 at 23:33:16, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1457.61(11) mean: 2867.18, max: 3452.53
Date: 07-18 at 23:34:15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1416.00(13) mean: 2393.31, max: 3162.82
Date: 07-18 at 23:35:15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1388.05(13) mean: 2011.46, max: 2971.81
Date: 07-18 at 23:36:16, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1372.76(14) mean: 1897.87, max: 2813.28
Date: 07-18 at 23:37:14, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1364.79(14) mean: 1832.57, max: 2630.82
Date: 07-18 at 23:38:14, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1364.79(14) mean: 1818.57, max: 2572.83
Date: 07-18 at 23:39:15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1353.26(13) mean: 1848.31, max: 2565.88
Date: 07-18 at 23:40:15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1353.26(13) mean: 1432.06, max: 1610.62
Date: 07-18 at 23:41:15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1351.87(10) mean: 1447.22, max: 1552.24
Date: 07-18 at 23:42:16, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1281.67(10) mean: 1549.49, max: 1675.57
Date: 07-18 at 23:43:16, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1471.45, max: 1653.94
Date: 07-18 at 23:44:13, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1406.85, max: 1489.37
Date: 07-18 at 23:45:15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1437.21, max: 1565.75
Date: 07-18 at 23:46:16, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1459.13, max: 1612.76
Date: 07-18 at 23:47:15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1366.48, max: 1461.90
Date: 07-18 at 23:48:16, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1482.94, max: 1662.00
Date: 07-18 at 23:49:16, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1357.05, max: 1435.70
Date: 07-18 at 23:50:17, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1339.26, max: 1397.16
Date: 07-18 at 23:51:14, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1364.32, max: 1449.78
Date: 07-18 at 23:52:16, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1470.28, max: 1617.80
Date: 07-18 at 23:53:13, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.03(10) mean: 1353.06, max: 1601.25
Date: 07-18 at 23:54:14, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1355.11, max: 1477.27
Date: 07-18 at 23:55:13, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1398.32, max: 1523.94
Date: 07-18 at 23:56:14, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1398.26, max: 1514.01
Date: 07-18 at 23:57:13, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1416.97, max: 1525.51
Date: 07-18 at 23:58:14, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1444.14, max: 1555.34
Date: 07-18 at 23:59:14, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1322.37, max: 1433.84
Date: 07-19 at 00:00:14, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1315.62, max: 1455.76
Date: 07-19 at 00:01:17, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1404.82, max: 1549.25
Date: 07-19 at 00:02:15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1403.05, max: 1551.56
Date: 07-19 at 00:03:14, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1299.74, max: 1381.81
Date: 07-19 at 00:04:19, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1277.45, max: 1318.52
Date: 07-19 at 00:05:17, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1426.20, max: 1565.69
Date: 07-19 at 00:06:15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.94(11) mean: 1349.77, max: 1503.83
Date: 07-19 at 00:07:12, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.13(11) mean: 1347.41, max: 1527.20
Date: 07-19 at 00:08:12, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.13(11) mean: 1360.33, max: 1542.09
Date: 07-19 at 00:09:11, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.13(11) mean: 1354.45, max: 1572.25
Date: 07-19 at 00:10:14, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1236.32(11) mean: 1282.68, max: 1385.16
Date: 07-19 at 00:11:10, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1222.34(11) mean: 1262.76, max: 1298.05
Date: 07-19 at 00:12:07, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1222.34(11) mean: 1249.92, max: 1289.05
Date: 07-19 at 00:13:04, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1242.88, max: 1274.81
Date: 07-19 at 00:14:03, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1265.68, max: 1305.57
Date: 07-19 at 00:15:00, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1260.18, max: 1318.49
Date: 07-19 at 00:15:58, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1273.73, max: 1382.22
Date: 07-19 at 00:16:56, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1237.59, max: 1266.22
Date: 07-19 at 00:17:49, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1417.07, max: 1594.33
Date: 07-19 at 00:18:47, iter: 54, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1271.78, max: 1346.35
Date: 07-19 at 00:19:41, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1279.98, max: 1386.70
Date: 07-19 at 00:20:39, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1283.36, max: 1358.13
Date: 07-19 at 00:21:36, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1453.63, max: 1661.35
Date: 07-19 at 00:22:34, iter: 59, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.55(10) mean: 1386.04, max: 1669.42
Date: 07-19 at 00:23:31, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1208.59(10) mean: 1278.49, max: 1382.84
Date: 07-19 at 00:24:30, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1208.59(10) mean: 1280.51, max: 1391.80
Date: 07-19 at 00:25:27, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1208.59(10) mean: 1267.56, max: 1353.37
Date: 07-19 at 00:26:22, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1208.59(10) mean: 1260.36, max: 1321.13
Date: 07-19 at 00:27:20, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1206.73(10) mean: 1248.75, max: 1332.45
Date: 07-19 at 00:28:11, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.38(10) mean: 1231.46, max: 1283.63
Date: 07-19 at 00:29:07, iter: 66, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.38(10) mean: 1237.61, max: 1332.32
Date: 07-19 at 00:30:04, iter: 67, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.38(10) mean: 1245.13, max: 1310.95
Date: 07-19 at 00:30:58, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1222.90, max: 1337.41
Date: 07-19 at 00:31:51, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1218.29, max: 1299.22
Date: 07-19 at 00:32:46, iter: 70, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1219.82, max: 1298.14
Date: 07-19 at 00:33:43, iter: 71, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1213.81, max: 1252.36
Date: 07-19 at 00:34:38, iter: 72, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1210.01, max: 1247.21
Date: 07-19 at 00:35:35, iter: 74, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1415.90, max: 1687.23
Date: 07-19 at 00:36:28, iter: 75, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1289.71, max: 1535.23
Date: 07-19 at 00:37:26, iter: 76, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1259.57, max: 1344.78
Date: 07-19 at 00:38:20, iter: 77, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1260.61, max: 1368.87
Date: 07-19 at 00:39:18, iter: 79, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1409.12, max: 1700.48
Date: 07-19 at 00:40:11, iter: 80, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1300.49, max: 1457.24
Date: 07-19 at 00:41:08, iter: 81, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1286.64, max: 1481.33
Date: 07-19 at 00:42:01, iter: 82, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.04(10) mean: 1259.04, max: 1316.93
