Date: 07-27 at 23:44:36, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1505.74(16), mean: 2521.33, max: 2816.18
Date: 07-27 at 23:46:33, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1451.76(16), mean: 2431.16, max: 2827.95
Date: 07-27 at 23:48:20, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1449.13(16), mean: 2337.42, max: 2741.95
Date: 07-27 at 23:50:14, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1449.13(16), mean: 2373.91, max: 2780.88
Date: 07-27 at 23:52:19, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1421.75(17), mean: 1923.73, max: 2723.11
Date: 07-27 at 23:54:06, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1313.72(17), mean: 1876.57, max: 2674.10
Date: 07-27 at 23:55:56, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1883.07, max: 2683.98
Date: 07-27 at 23:57:52, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1734.10, max: 2540.08
Date: 07-27 at 23:59:52, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1641.93, max: 2511.41
Date: 07-28 at 00:01:50, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1405.38, max: 1539.04
Date: 07-28 at 00:03:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1407.90, max: 1569.52
Date: 07-28 at 00:05:33, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1386.43, max: 1503.90
Date: 07-28 at 00:07:31, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1356.85, max: 1453.21
Date: 07-28 at 00:09:16, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1407.38, max: 1524.62
Date: 07-28 at 00:11:06, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1360.38, max: 1407.80
Date: 07-28 at 00:12:59, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.47(16), mean: 1407.89, max: 1457.40
