Date: 07-28 at 02:52:28, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1446.59(18), mean: 2361.85, max: 2825.35
Date: 07-28 at 02:54:29, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1382.96(18), mean: 2072.84, max: 2813.74
Date: 07-28 at 02:56:11, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1373.07(18), mean: 2090.59, max: 2815.10
Date: 07-28 at 02:58:02, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1363.57(18), mean: 2097.24, max: 2735.45
Date: 07-28 at 03:00:01, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1363.57(18), mean: 2075.57, max: 2715.73
Date: 07-28 at 03:01:54, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1363.57(18), mean: 2028.41, max: 2683.31
Date: 07-28 at 03:03:55, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1361.70(18), mean: 1447.17, max: 1617.45
Date: 07-28 at 03:05:55, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1340.80(18), mean: 1451.29, max: 1650.21
Date: 07-28 at 03:07:43, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1327.70(17), mean: 1411.97, max: 1556.87
Date: 07-28 at 03:09:37, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1327.70(17), mean: 1429.97, max: 1594.01
Date: 07-28 at 03:11:31, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1327.70(17), mean: 1406.78, max: 1537.49
