Date: 07-27 at 22:21:40, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1480.83(18), mean: 2302.22, max: 2751.73
Date: 07-27 at 22:23:24, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1375.00(17), mean: 1954.14, max: 2757.38
Date: 07-27 at 22:25:01, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1350.39(16), mean: 1912.91, max: 2776.30
Date: 07-27 at 22:26:44, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1347.12(16), mean: 1838.20, max: 2760.63
Date: 07-27 at 22:28:21, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1347.12(16), mean: 1661.15, max: 2775.83
Date: 07-27 at 22:30:00, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1347.12(16), mean: 1484.62, max: 1645.35
Date: 07-27 at 22:31:42, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1339.61(17), mean: 1509.83, max: 1676.42
Date: 07-27 at 22:33:20, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.96(17), mean: 1536.31, max: 1706.25
Date: 07-27 at 22:35:07, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.70(17), mean: 1422.61, max: 1643.11
Date: 07-27 at 22:36:47, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.70(17), mean: 1445.69, max: 1671.42
Date: 07-27 at 22:38:16, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.64(17), mean: 1483.34, max: 1696.07
Date: 07-27 at 22:39:58, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1308.35(17), mean: 1427.16, max: 1523.59
Date: 07-27 at 22:41:41, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1308.35(17), mean: 1409.28, max: 1553.68
Date: 07-27 at 22:43:16, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1308.35(17), mean: 1427.87, max: 1592.39
Date: 07-27 at 22:44:54, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1308.35(17), mean: 1433.80, max: 1635.30
Date: 07-27 at 22:46:34, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.31(17), mean: 1387.98, max: 1466.84
Date: 07-27 at 22:46:35, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1379.78(17), mean: 2261.33, max: 2820.23
Date: 07-27 at 22:48:11, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.86(16), mean: 1403.44, max: 1484.84
Date: 07-27 at 22:48:22, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1350.26(17), mean: 2009.88, max: 2705.88
Date: 07-27 at 22:49:49, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1280.60(16), mean: 1436.46, max: 1529.62
Date: 07-27 at 22:50:10, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1342.91(17), mean: 1739.78, max: 2569.71
Date: 07-27 at 22:51:29, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1280.60(16), mean: 1456.42, max: 1571.96
Date: 07-27 at 22:51:48, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1340.26(17), mean: 1770.30, max: 2595.60
Date: 07-27 at 22:53:07, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1280.60(16), mean: 1427.95, max: 1610.00
Date: 07-27 at 22:53:35, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1318.97(17), mean: 1408.43, max: 1553.03
Date: 07-27 at 22:54:51, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1280.60(16), mean: 1333.90, max: 1443.79
Date: 07-27 at 22:55:10, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1275.68(16), mean: 1404.76, max: 1535.80
Date: 07-27 at 22:56:34, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1276.74(16), mean: 1310.16, max: 1352.41
Date: 07-27 at 22:56:50, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1272.04(16), mean: 1409.77, max: 1545.06
Date: 07-27 at 22:58:07, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1276.74(16), mean: 1339.25, max: 1389.72
Date: 07-27 at 22:58:35, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.97(16), mean: 1397.55, max: 1560.89
Date: 07-27 at 22:59:56, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1273.48(16), mean: 1316.74, max: 1377.28
Date: 07-27 at 23:00:21, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1258.53(16), mean: 1346.12, max: 1400.91
Date: 07-27 at 23:01:29, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1330.36, max: 1432.50
Date: 07-27 at 23:01:56, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1253.14(15), mean: 1371.96, max: 1438.94
Date: 07-27 at 23:03:11, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1306.61, max: 1376.38
Date: 07-27 at 23:03:44, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1334.68, max: 1392.31
Date: 07-27 at 23:04:54, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1302.66, max: 1358.58
Date: 07-27 at 23:05:24, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1337.59, max: 1406.91
Date: 07-27 at 23:06:31, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1313.57, max: 1406.74
Date: 07-27 at 23:07:02, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1370.77, max: 1455.03
Date: 07-27 at 23:07:58, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1360.14, max: 1456.06
Date: 07-27 at 23:08:45, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1325.21, max: 1390.43
Date: 07-27 at 23:09:28, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1409.72, max: 1507.97
Date: 07-27 at 23:10:21, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1353.49, max: 1432.10
Date: 07-27 at 23:11:04, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1422.16, max: 1531.42
Date: 07-27 at 23:11:59, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1382.47, max: 1461.37
Date: 07-27 at 23:12:51, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1303.35, max: 1363.05
Date: 07-27 at 23:13:41, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.46(15), mean: 1361.80, max: 1521.17
Date: 07-27 at 23:14:38, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1288.48, max: 1328.87
Date: 07-27 at 23:15:26, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1247.65(15), mean: 1322.46, max: 1410.16
Date: 07-27 at 23:16:15, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 1295.11, max: 1347.84
Date: 07-27 at 23:17:04, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1241.04(15), mean: 1340.67, max: 1455.24
Date: 07-27 at 23:17:54, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 2461.42, max: 3058.95
Date: 07-27 at 23:18:41, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1240.60(15), mean: 1301.06, max: 1478.65
Date: 07-27 at 23:19:35, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1255.17(15), mean: 2295.02, max: 3025.52
