Date: 03-06 at 07:54:17, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 556.64(3), mean: 1476.22, max: 1771.08
Date: 03-06 at 07:54:21, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 476.48(3), mean: 602.38, max: 966.84
Date: 03-06 at 07:54:27, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 437.00(3), mean: 516.27, max: 582.84
Date: 03-06 at 07:54:30, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 435.38(3), mean: 477.90, max: 560.80
Date: 03-06 at 07:54:37, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 408.73(3), mean: 434.05, max: 439.12
Date: 03-06 at 07:54:50, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 408.73(3), mean: 438.45, max: 444.73
Date: 03-06 at 07:54:52, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 366.35, max: 408.73
Date: 03-06 at 07:55:02, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 361.80, max: 361.80
Date: 03-06 at 07:55:14, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 361.80, max: 361.80
Date: 03-06 at 07:55:27, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 361.80, max: 361.80
Date: 03-06 at 07:55:37, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 361.80, max: 361.80
Date: 03-06 at 07:55:50, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 1426.71, max: 1676.22
Date: 03-06 at 07:55:55, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 966.64, max: 1373.21
Date: 03-06 at 07:56:04, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 674.29, max: 1005.21
Date: 03-06 at 07:56:07, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 361.80, max: 361.80
Date: 03-06 at 07:56:22, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 1426.28, max: 1725.76
Date: 03-06 at 07:56:27, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 361.80(3), mean: 443.84, max: 566.64
