Date: 03-29 at 20:13:29, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 677.36(6), mean: 1302.32, max: 1644.24
Date: 03-29 at 20:13:31, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 623.26(6), mean: 1212.43, max: 1574.29
Date: 03-29 at 20:13:33, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 582.21(7), mean: 1054.82, max: 1257.21
Date: 03-29 at 20:13:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 568.97(7), mean: 986.22, max: 1273.32
Date: 03-29 at 20:13:37, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 512.60(7), mean: 953.28, max: 1299.94
Date: 03-29 at 20:13:39, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 504.27(7), mean: 902.95, max: 1204.24
Date: 03-29 at 20:13:42, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 492.57(7), mean: 772.32, max: 1145.22
Date: 03-29 at 20:13:44, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 490.99(7), mean: 691.76, max: 1138.57
Date: 03-29 at 20:13:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 488.72(7), mean: 663.07, max: 1117.29
Date: 03-29 at 20:13:50, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 462.77(6), mean: 621.70, max: 972.91
Date: 03-29 at 20:13:52, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 386.54(5), mean: 519.70, max: 616.70
Date: 03-29 at 20:13:55, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 384.69(5), mean: 482.86, max: 591.69
Date: 03-29 at 20:13:59, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 384.00(5), mean: 474.23, max: 539.86
Date: 03-29 at 20:14:04, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 460.84, max: 566.78
Date: 03-29 at 20:14:07, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 442.06, max: 530.37
Date: 03-29 at 20:14:13, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 410.41, max: 496.46
Date: 03-29 at 20:14:20, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 403.78, max: 469.57
Date: 03-29 at 20:14:25, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 390.26, max: 422.68
Date: 03-29 at 20:14:33, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 1258.79, max: 1607.80
Date: 03-29 at 20:14:36, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 1156.64, max: 1588.38
Date: 03-29 at 20:14:38, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 964.98, max: 1241.31
Date: 03-29 at 20:14:43, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 585.49, max: 675.50
Date: 03-29 at 20:14:47, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 1250.89, max: 1633.40
Date: 03-29 at 20:14:50, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 382.92(5), mean: 986.73, max: 1160.67
