Date: 03-29 at 19:56:34, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 675.16(9), mean: 1268.33, max: 1573.59
Date: 03-29 at 19:56:36, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 599.04(8), mean: 1038.51, max: 1347.56
Date: 03-29 at 19:56:38, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 594.65(8), mean: 921.13, max: 1156.05
Date: 03-29 at 19:56:39, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 554.63(7), mean: 874.24, max: 1158.73
Date: 03-29 at 19:56:42, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 531.22(7), mean: 916.71, max: 1171.08
Date: 03-29 at 19:56:44, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 513.95(7), mean: 801.03, max: 1063.38
Date: 03-29 at 19:56:47, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 512.04(7), mean: 731.69, max: 1066.54
Date: 03-29 at 19:56:50, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 495.72(7), mean: 564.99, max: 654.42
Date: 03-29 at 19:56:52, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 471.54(6), mean: 610.09, max: 718.14
Date: 03-29 at 19:56:54, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 471.54(6), mean: 560.11, max: 702.75
Date: 03-29 at 19:56:58, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 471.54(6), mean: 558.23, max: 626.03
Date: 03-29 at 19:57:05, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 471.54(6), mean: 526.45, max: 621.43
Date: 03-29 at 19:57:10, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 471.54(6), mean: 536.20, max: 621.84
Date: 03-29 at 19:57:13, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 471.43(6), mean: 1257.12, max: 1606.43
Date: 03-29 at 19:57:16, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 433.70(6), mean: 1048.94, max: 1314.67
Date: 03-29 at 19:57:18, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 419.06(6), mean: 833.28, max: 1036.60
Date: 03-29 at 19:57:22, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 419.06(6), mean: 562.01, max: 696.22
Date: 03-29 at 19:57:26, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 419.06(6), mean: 523.18, max: 565.05
Date: 03-29 at 19:57:30, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 419.06(6), mean: 485.66, max: 549.31
Date: 03-29 at 19:57:38, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 419.06(6), mean: 460.73, max: 515.78
Date: 03-29 at 19:57:43, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 418.84(6), mean: 1262.43, max: 1580.74
Date: 03-29 at 19:57:46, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 973.45, max: 1288.97
Date: 03-29 at 19:57:49, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 742.45, max: 1036.28
Date: 03-29 at 19:57:53, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 520.80, max: 614.72
Date: 03-29 at 19:57:56, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 554.50, max: 637.64
Date: 03-29 at 19:58:00, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 500.23, max: 554.66
Date: 03-29 at 19:58:05, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 1246.66, max: 1556.31
Date: 03-29 at 19:58:07, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 1051.70, max: 1269.20
Date: 03-29 at 19:58:10, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 833.88, max: 1017.52
Date: 03-29 at 19:58:13, particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 769.72, max: 1012.97
Date: 03-29 at 19:58:18, particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 1268.33, max: 1627.37
Date: 03-29 at 19:58:22, particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, best obj: 417.62(6), mean: 1151.33, max: 1624.23
