Date: 03-29 at 19:08:57, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 654.93(8), mean: 1179.06, max: 1447.21
Date: 03-29 at 19:08:59, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 570.22(7), mean: 1164.10, max: 1370.86
Date: 03-29 at 19:09:01, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 485.90(6), mean: 1025.37, max: 1271.88
Date: 03-29 at 19:09:04, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 479.69(6), mean: 993.64, max: 1250.36
Date: 03-29 at 19:09:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 479.69(6), mean: 619.38, max: 699.87
Date: 03-29 at 19:09:12, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 479.69(6), mean: 631.48, max: 741.82
Date: 03-29 at 19:09:15, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 479.69(6), mean: 597.28, max: 741.05
Date: 03-29 at 19:09:19, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 467.60(6), mean: 520.18, max: 569.23
Date: 03-29 at 19:09:23, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 457.26(6), mean: 496.99, max: 594.43
Date: 03-29 at 19:09:28, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 418.60(6), mean: 462.95, max: 542.30
Date: 03-29 at 19:09:30, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 413.21(6), mean: 478.23, max: 551.48
Date: 03-29 at 19:09:36, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 413.21(6), mean: 465.97, max: 541.86
Date: 03-29 at 19:09:40, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 413.21(6), mean: 469.08, max: 570.67
Date: 03-29 at 19:09:43, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 407.67(6), mean: 451.81, max: 502.91
Date: 03-29 at 19:09:47, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 403.76, max: 431.87
Date: 03-29 at 19:09:51, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 390.07, max: 409.21
Date: 03-29 at 19:10:02, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 387.09, max: 408.00
Date: 03-29 at 19:10:14, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 371.89, max: 388.14
Date: 03-29 at 19:10:21, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 365.97, max: 365.97
Date: 03-29 at 19:10:31, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 1284.84, max: 1635.16
Date: 03-29 at 19:10:34, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 1005.42, max: 1239.57
Date: 03-29 at 19:10:37, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 913.13, max: 1186.85
Date: 03-29 at 19:10:42, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 558.31, max: 643.29
Date: 03-29 at 19:10:51, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 1272.52, max: 1557.86
Date: 03-29 at 19:10:54, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 365.97(5), mean: 1033.32, max: 1284.79
