Date: 03-29 at 20:09:17, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 679.70(6), mean: 1315.50, max: 1644.24
Date: 03-29 at 20:09:20, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 568.27(8), mean: 1159.15, max: 1467.26
Date: 03-29 at 20:09:22, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 525.44(8), mean: 1071.05, max: 1353.06
Date: 03-29 at 20:09:23, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 474.42(7), mean: 1008.15, max: 1234.01
Date: 03-29 at 20:09:25, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 465.42(7), mean: 790.65, max: 1020.64
Date: 03-29 at 20:09:29, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 461.54(7), mean: 542.03, max: 595.94
Date: 03-29 at 20:09:31, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 461.54(7), mean: 567.17, max: 629.55
Date: 03-29 at 20:09:36, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 461.54(7), mean: 519.30, max: 592.47
Date: 03-29 at 20:09:39, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 461.54(7), mean: 566.36, max: 665.72
Date: 03-29 at 20:09:43, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 461.54(7), mean: 492.69, max: 588.29
Date: 03-29 at 20:09:50, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 430.47(6), mean: 1264.63, max: 1599.27
Date: 03-29 at 20:09:52, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 430.47(6), mean: 1102.99, max: 1317.07
Date: 03-29 at 20:09:54, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 428.91(6), mean: 1084.50, max: 1271.28
Date: 03-29 at 20:10:01, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 428.91(6), mean: 614.85, max: 697.57
Date: 03-29 at 20:10:05, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 428.91(6), mean: 602.11, max: 704.84
Date: 03-29 at 20:10:08, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 428.91(6), mean: 623.55, max: 743.28
Date: 03-29 at 20:10:12, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 428.91(6), mean: 550.30, max: 698.32
Date: 03-29 at 20:10:16, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 427.59(6), mean: 1278.72, max: 1636.56
Date: 03-29 at 20:10:18, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1126.11, max: 1478.18
Date: 03-29 at 20:10:20, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1132.23, max: 1479.55
Date: 03-29 at 20:10:23, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 897.48, max: 1170.10
Date: 03-29 at 20:10:27, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 633.17, max: 830.81
Date: 03-29 at 20:10:31, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 514.12, max: 635.01
Date: 03-29 at 20:10:38, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1265.71, max: 1621.25
Date: 03-29 at 20:10:41, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1275.77, max: 1596.08
Date: 03-29 at 20:10:44, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1022.58, max: 1269.81
Date: 03-29 at 20:10:47, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 963.07, max: 1252.44
Date: 03-29 at 20:10:52, particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1273.07, max: 1597.11
Date: 03-29 at 20:10:55, particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, best obj: 421.18(6), mean: 1275.57, max: 1571.94
