Date: 03-29 at 17:46:15, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 699.64(6), mean: 1250.58, max: 1511.25
Date: 03-29 at 17:46:18, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 619.67(5), mean: 1117.82, max: 1301.17
Date: 03-29 at 17:46:22, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 536.72(7), mean: 818.23, max: 1176.92
Date: 03-29 at 17:46:28, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 462.58(6), mean: 779.58, max: 1159.21
Date: 03-29 at 17:46:31, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 458.62(6), mean: 603.62, max: 969.63
Date: 03-29 at 17:46:33, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 458.62(6), mean: 590.25, max: 929.36
Date: 03-29 at 17:46:38, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 458.62(6), mean: 506.75, max: 585.12
Date: 03-29 at 17:46:45, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 444.93(6), mean: 484.00, max: 526.63
Date: 03-29 at 17:46:49, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 428.56(6), mean: 470.38, max: 505.55
Date: 03-29 at 17:46:52, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 414.28(5), mean: 479.89, max: 526.20
Date: 03-29 at 17:46:58, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 411.74(5), mean: 463.19, max: 494.75
Date: 03-29 at 17:47:08, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 392.83(5), mean: 423.89, max: 439.69
Date: 03-29 at 17:47:21, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 370.46(5), mean: 411.19, max: 435.97
Date: 03-29 at 17:47:32, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 367.87(5), mean: 401.17, max: 435.97
Date: 03-29 at 17:47:44, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 399.54, max: 435.97
Date: 03-29 at 17:47:51, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 395.90, max: 432.17
Date: 03-29 at 17:47:58, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 396.67, max: 435.71
Date: 03-29 at 17:48:01, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 391.32, max: 451.76
Date: 03-29 at 17:48:07, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 386.37, max: 426.50
Date: 03-29 at 17:48:19, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 1263.26, max: 1569.12
Date: 03-29 at 17:48:23, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 1038.18, max: 1222.30
Date: 03-29 at 17:48:27, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 793.18, max: 1040.32
Date: 03-29 at 17:48:31, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 561.25, max: 783.95
Date: 03-29 at 17:48:36, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 1247.76, max: 1556.54
Date: 03-29 at 17:48:39, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 366.65(5), mean: 968.86, max: 1144.68
