Date: 07-14 at 02:54:42, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1538.55(15) mean: 3672.50, max: 4353.85
Date: 07-14 at 02:55:34, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1404.89(14) mean: 3631.97, max: 4308.17
Date: 07-14 at 02:56:26, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1382.46(14) mean: 3552.71, max: 4218.56
Date: 07-14 at 02:57:20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1354.96(14) mean: 3338.98, max: 4163.47
Date: 07-14 at 02:58:17, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1303.38(17) mean: 2703.59, max: 3652.55
Date: 07-14 at 02:59:13, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1253.38(17) mean: 2734.51, max: 3675.41
Date: 07-14 at 03:00:03, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1039.86(14) mean: 2573.95, max: 3552.05
Date: 07-14 at 03:01:03, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 951.68(13) mean: 1212.29, max: 1329.11
Date: 07-14 at 03:01:55, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 948.14(13) mean: 1234.28, max: 1363.19
Date: 07-14 at 03:02:43, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 948.14(13) mean: 1058.38, max: 1168.23
Date: 07-14 at 03:03:34, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 948.14(13) mean: 1030.46, max: 1191.60
Date: 07-14 at 03:04:23, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.72(12) mean: 969.30, max: 1074.42
Date: 07-14 at 03:05:16, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 886.60(11) mean: 958.05, max: 1040.20
Date: 07-14 at 03:06:04, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 886.60(11) mean: 915.01, max: 1000.78
Date: 07-14 at 03:06:46, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 886.60(11) mean: 905.86, max: 1000.78
Date: 07-14 at 03:07:31, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 886.60(11) mean: 905.86, max: 1000.78
Date: 07-14 at 03:08:16, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 886.60(11) mean: 900.03, max: 994.74
Date: 07-14 at 03:09:13, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 830.46(10) mean: 894.19, max: 994.74
Date: 07-14 at 03:09:58, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 890.20, max: 994.74
Date: 07-14 at 03:10:40, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 882.75, max: 886.60
Date: 07-14 at 03:11:22, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 886.51, max: 890.62
Date: 07-14 at 03:12:06, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:12:50, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:13:45, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 838.99, max: 979.81
Date: 07-14 at 03:14:27, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:15:12, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:15:57, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:16:57, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 842.55, max: 982.64
Date: 07-14 at 03:17:38, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 837.13, max: 942.72
Date: 07-14 at 03:18:21, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.46, max: 866.78
Date: 07-14 at 03:19:04, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.21, max: 863.06
Date: 07-14 at 03:20:02, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 842.24, max: 995.71
Date: 07-14 at 03:20:48, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 832.96, max: 861.70
Date: 07-14 at 03:21:29, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.12, max: 861.70
Date: 07-14 at 03:22:10, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.12, max: 861.70
Date: 07-14 at 03:23:03, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 840.24, max: 965.75
Date: 07-14 at 03:23:50, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 838.17, max: 934.71
Date: 07-14 at 03:24:32, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.12, max: 861.70
Date: 07-14 at 03:25:15, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 831.12, max: 861.70
Date: 07-14 at 03:26:08, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:26:53, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:27:40, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:28:22, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:29:15, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 836.67, max: 945.00
Date: 07-14 at 03:30:02, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:30:50, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:31:36, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:32:25, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-14 at 03:33:07, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
