Date: 11-12 at 03:47:29, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1471.21(17), mean: 2297.24, max: 2931.92
Date: 11-12 at 03:48:40, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1418.91(17), mean: 2236.08, max: 2881.20
Date: 11-12 at 03:49:54, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 2257.65, max: 2915.32
Date: 11-12 at 03:51:10, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 2003.46, max: 2828.50
Date: 11-12 at 03:52:23, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 1865.37, max: 2876.91
Date: 11-12 at 03:53:46, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 1502.57, max: 1569.25
Date: 11-12 at 03:54:52, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 1540.36, max: 1619.87
Date: 11-12 at 03:56:00, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1410.62(17), mean: 1578.48, max: 1674.15
Date: 11-12 at 03:57:19, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1394.49(17), mean: 1497.36, max: 1627.11
Date: 11-12 at 03:58:29, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1381.38(17), mean: 1529.70, max: 1666.22
Date: 11-12 at 03:59:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1377.52(16), mean: 1458.06, max: 1548.13
Date: 11-12 at 04:01:02, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1377.52(16), mean: 1449.32, max: 1553.89
Date: 11-12 at 04:02:09, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1377.52(16), mean: 1471.21, max: 1599.33
Date: 11-12 at 04:03:21, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1372.56(17), mean: 1478.33, max: 1618.93
Date: 11-12 at 04:04:35, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1497.46, max: 1670.10
Date: 11-12 at 04:05:50, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1446.26, max: 1617.31
Date: 11-12 at 04:06:59, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1480.32, max: 1652.36
Date: 11-12 at 04:08:15, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1484.66, max: 1667.48
Date: 11-12 at 04:09:32, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1408.07, max: 1551.15
Date: 11-12 at 04:10:44, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1449.82, max: 1601.02
Date: 11-12 at 04:11:52, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1484.82, max: 1637.89
Date: 11-12 at 04:13:04, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1486.63, max: 1674.97
Date: 11-12 at 04:14:15, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1539.28, max: 1739.27
Date: 11-12 at 04:15:34, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1451.96, max: 1637.46
Date: 11-12 at 04:16:44, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1239.37, best obj: 1344.39(16), mean: 1483.03, max: 1663.47
