Date: 03-06 at 01:50:41, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 834.47(7), mean: 2483.76, max: 3114.02
Date: 03-06 at 01:50:55, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 824.08(7), mean: 973.50, max: 1187.97
Date: 03-06 at 01:51:01, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 820.72(7), mean: 1001.25, max: 1124.36
Date: 03-06 at 01:51:11, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 744.94(6), mean: 878.66, max: 1022.41
Date: 03-06 at 01:51:18, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 742.96(6), mean: 882.75, max: 1043.19
Date: 03-06 at 01:51:30, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 712.45(6), mean: 813.41, max: 1009.82
Date: 03-06 at 01:51:39, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 712.45(6), mean: 803.71, max: 975.41
Date: 03-06 at 01:51:48, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 712.45(6), mean: 826.40, max: 885.93
Date: 03-06 at 01:52:04, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 712.45(6), mean: 778.31, max: 833.91
Date: 03-06 at 01:52:15, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 712.45(6), mean: 779.67, max: 841.51
Date: 03-06 at 01:52:27, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 689.32(6), mean: 2482.19, max: 3074.58
Date: 03-06 at 01:52:35, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 685.85(6), mean: 1468.20, max: 2482.25
Date: 03-06 at 01:52:46, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 685.85(6), mean: 971.32, max: 1690.26
Date: 03-06 at 01:52:59, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 685.85(6), mean: 876.41, max: 1447.42
Date: 03-06 at 01:53:10, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 645.27(5), mean: 737.92, max: 833.89
Date: 03-06 at 01:53:24, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 645.27(5), mean: 720.21, max: 833.89
Date: 03-06 at 01:53:37, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 645.27(5), mean: 716.85, max: 805.34
Date: 03-06 at 01:53:50, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 645.27(5), mean: 706.43, max: 762.45
Date: 03-06 at 01:54:04, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 645.27(5), mean: 703.38, max: 717.07
Date: 03-06 at 01:54:15, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 2404.60, max: 3064.41
Date: 03-06 at 01:54:21, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 1794.91, max: 2412.05
Date: 03-06 at 01:54:29, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 1257.08, max: 1912.31
Date: 03-06 at 01:54:39, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 835.46, max: 1185.94
Date: 03-06 at 01:54:52, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 2353.45, max: 3047.36
Date: 03-06 at 01:55:03, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 616.50(5), mean: 1347.84, max: 2329.41
