Date: 01-06 at 11:18:41, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1509.59(15), mean: 2675.87, max: 3007.37
Date: 01-06 at 11:19:45, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1446.38(15), mean: 2729.04, max: 3076.89
Date: 01-06 at 11:20:48, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1429.69(15), mean: 2337.79, max: 3019.46
Date: 01-06 at 11:21:51, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1429.32(15), mean: 2121.76, max: 2977.12
Date: 01-06 at 11:22:58, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1425.29(15), mean: 1565.01, max: 1675.59
Date: 01-06 at 11:23:57, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1631.30, max: 1760.21
Date: 01-06 at 11:24:58, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1627.27, max: 1790.95
Date: 01-06 at 11:25:57, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1674.82, max: 1856.02
Date: 01-06 at 11:27:01, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1699.83, max: 1894.59
Date: 01-06 at 11:28:03, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1614.82, max: 1885.83
Date: 01-06 at 11:29:08, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 2560.87, max: 2944.49
Date: 01-06 at 11:30:11, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1583.82, max: 1728.28
Date: 01-06 at 11:31:12, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1629.73, max: 1771.74
Date: 01-06 at 11:32:13, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1706.59, max: 1862.98
Date: 01-06 at 11:33:15, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 2475.22, max: 2870.26
Date: 01-06 at 11:34:19, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1212.83, best obj: 1385.63(15), mean: 1596.13, max: 1746.71
