Date: 09-24 at 02:07:17, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 3514.21(5), mean: 8970.39, max: 11487.72
Date: 09-24 at 02:12:57, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 3209.86(5), mean: 8428.42, max: 10284.05
Date: 09-24 at 02:19:27, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 3037.43(5), mean: 7524.04, max: 9240.09
Date: 09-24 at 02:24:22, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2969.57(5), mean: 7151.70, max: 8518.44
Date: 09-24 at 02:31:13, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2922.58(5), mean: 5845.09, max: 7570.92
Date: 09-24 at 02:37:02, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2919.67(5), mean: 3835.86, max: 6280.21
Date: 09-24 at 02:44:02, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2897.23(8), mean: 3691.64, max: 6358.54
Date: 09-24 at 02:49:41, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2717.06(8), mean: 3487.71, max: 6040.02
Date: 09-24 at 02:56:03, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2657.56(8), mean: 3508.33, max: 5923.36
Date: 09-24 at 03:03:02, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2616.64(8), mean: 3103.73, max: 3755.63
Date: 09-24 at 03:08:44, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2616.50(8), mean: 3084.54, max: 3648.04
Date: 09-24 at 03:16:28, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2523.84(9), mean: 2909.41, max: 3457.76
Date: 09-24 at 03:22:39, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2324.88(9), mean: 2929.95, max: 3601.57
Date: 09-24 at 03:28:26, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.56(8), mean: 2798.42, max: 3121.65
Date: 09-24 at 03:36:11, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2629.58, max: 3115.94
Date: 09-24 at 03:42:48, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2730.91, max: 3196.17
Date: 09-24 at 03:50:06, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2502.91, max: 2648.14
Date: 09-24 at 03:56:10, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2467.56, max: 2600.04
Date: 09-24 at 04:02:28, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2485.42, max: 2663.22
Date: 09-24 at 04:10:23, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2893.69, max: 3369.87
Date: 09-24 at 04:16:36, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2923.69, max: 3407.04
Date: 09-24 at 04:22:48, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2748.77, max: 3481.86
Date: 09-24 at 04:30:29, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2469.28, max: 2619.34
Date: 09-24 at 04:38:28, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2928.11, max: 3423.34
Date: 09-24 at 04:47:34, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 8432.24, max: 10994.61
Date: 09-24 at 04:54:26, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3159.56, max: 3599.88
Date: 09-24 at 05:00:04, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3000.94, max: 3506.89
Date: 09-24 at 05:05:29, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3588.36, max: 4116.20
Date: 09-24 at 05:12:36, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3452.37, max: 3975.04
Date: 09-24 at 05:18:32, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2968.03, max: 3924.83
Date: 09-24 at 05:24:43, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2989.09, max: 3724.90
Date: 09-24 at 05:30:57, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3183.78, max: 3899.84
Date: 09-24 at 05:37:18, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2711.99, max: 3367.72
Date: 09-24 at 05:44:42, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 8271.43, max: 10547.49
Date: 09-24 at 05:50:37, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2968.30, max: 3205.97
Date: 09-24 at 05:56:06, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3477.87, max: 4314.70
Date: 09-24 at 06:01:46, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3138.57, max: 3695.22
Date: 09-24 at 06:08:04, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3203.05, max: 3815.61
Date: 09-24 at 06:13:55, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2881.07, max: 3818.07
Date: 09-24 at 06:19:46, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3232.13, max: 3978.54
Date: 09-24 at 06:25:33, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2802.39, max: 3516.21
Date: 09-24 at 06:32:11, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2686.34, max: 2985.84
Date: 09-24 at 06:38:57, #particle: 15, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 7881.95, max: 9729.48
Date: 09-24 at 06:44:56, #particle: 15, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3404.03, max: 4229.45
Date: 09-24 at 06:50:26, #particle: 15, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3546.13, max: 4321.30
Date: 09-24 at 06:56:43, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3481.14, max: 4285.07
Date: 09-24 at 07:02:05, #particle: 15, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3098.84, max: 3631.40
Date: 09-24 at 07:08:41, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 3120.64, max: 3566.63
Date: 09-24 at 07:14:19, #particle: 15, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2798.26, max: 3535.87
Date: 09-24 at 07:20:11, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2257.38(8), mean: 2510.94, max: 2817.13
Date: 09-24 at 07:26:17, #particle: 15, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2231.47(8), mean: 2448.65, max: 2774.54
Date: 09-24 at 07:32:24, #particle: 15, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2229.23(8), mean: 2516.60, max: 2759.97
Date: 09-24 at 07:38:54, #particle: 15, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2227.11(8), mean: 2528.76, max: 2704.45
Date: 09-24 at 07:45:18, #particle: 15, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2227.11(8), mean: 2412.29, max: 2665.91
Date: 09-24 at 07:51:50, #particle: 15, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2227.11(8), mean: 2349.13, max: 2504.09
Date: 09-24 at 07:58:26, #particle: 15, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2215.27(8), mean: 2328.85, max: 2504.08
Date: 09-24 at 08:04:43, #particle: 15, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2207.21(8), mean: 2418.96, max: 2615.61
Date: 09-24 at 08:11:21, #particle: 15, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2207.21(8), mean: 2331.44, max: 2643.83
Date: 09-24 at 08:17:09, #particle: 15, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 2038.56, best obj: 2207.21(8), mean: 2357.60, max: 2624.99
