Date: 07-09 at 05:46:17, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1554.23(14) mean: 2633.36, max: 3300.64
Date: 07-09 at 05:47:07, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1497.85(14) mean: 2652.93, max: 3257.80
Date: 07-09 at 05:48:00, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1480.22(14) mean: 2592.48, max: 3316.27
Date: 07-09 at 05:48:46, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1472.50(14) mean: 2576.18, max: 3302.07
Date: 07-09 at 05:49:44, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1472.50(14) mean: 1634.18, max: 1758.37
Date: 07-09 at 05:50:34, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1461.44(14) mean: 1640.27, max: 1794.79
Date: 07-09 at 05:51:19, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1461.44(14) mean: 1666.75, max: 1814.74
Date: 07-09 at 05:52:10, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1461.44(14) mean: 1618.55, max: 1854.47
Date: 07-09 at 05:53:01, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1461.44(14) mean: 1656.90, max: 1913.60
Date: 07-09 at 05:53:53, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1435.10(14) mean: 1504.82, max: 1645.41
Date: 07-09 at 05:54:42, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1435.10(14) mean: 1587.02, max: 1697.12
Date: 07-09 at 05:55:28, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1435.10(14) mean: 1630.11, max: 1762.06
Date: 07-09 at 05:56:12, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1435.10(14) mean: 1662.15, max: 1808.11
Date: 07-09 at 05:57:06, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1424.19(14) mean: 1455.34, max: 1643.15
Date: 07-09 at 05:57:51, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1422.88(14) mean: 1458.27, max: 1532.36
Date: 07-09 at 05:58:38, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1422.68(14) mean: 1487.75, max: 1555.89
Date: 07-09 at 05:59:31, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1422.68(14) mean: 1460.59, max: 1571.13
