Date: 07-09 at 03:50:01, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1529.75(15) mean: 2698.43, max: 3355.19
Date: 07-09 at 03:50:48, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1486.65(15) mean: 2556.85, max: 3240.44
Date: 07-09 at 03:51:36, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1479.12(15) mean: 2614.68, max: 3301.22
Date: 07-09 at 03:52:35, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1465.69(14) mean: 1660.15, max: 1754.29
Date: 07-09 at 03:53:20, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1465.69(14) mean: 1701.68, max: 1815.20
Date: 07-09 at 03:54:07, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1465.69(14) mean: 1779.08, max: 1901.48
Date: 07-09 at 03:54:57, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1465.69(14) mean: 1758.00, max: 1895.30
Date: 07-09 at 03:55:51, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1448.15(14) mean: 1548.96, max: 1641.93
Date: 07-09 at 03:56:40, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1575.27, max: 1695.73
Date: 07-09 at 03:57:28, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1608.31, max: 1734.07
Date: 07-09 at 03:58:11, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1682.49, max: 1826.61
Date: 07-09 at 03:58:58, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1774.73, max: 1923.05
Date: 07-09 at 03:59:54, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1530.63, max: 1641.96
Date: 07-09 at 04:00:40, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1550.53, max: 1674.65
Date: 07-09 at 04:01:28, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1572.82, max: 1730.77
Date: 07-09 at 04:02:19, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1413.02(14) mean: 1566.64, max: 1768.02
