Date: 07-04 at 07:07:02, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1686.67(22) mean: 2196.73, max: 2875.08
Date: 07-04 at 07:08:44, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1580.17(20) mean: 2215.29, max: 2906.19
Date: 07-04 at 07:10:22, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1573.00(20) mean: 2021.28, max: 2750.34
Date: 07-04 at 07:11:55, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1573.00(20) mean: 1892.46, max: 2765.01
Date: 07-04 at 07:13:32, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1573.00(20) mean: 1725.08, max: 1900.88
Date: 07-04 at 07:15:00, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1573.00(20) mean: 1765.54, max: 1959.67
Date: 07-04 at 07:16:43, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.54(21) mean: 1641.93, max: 1803.14
Date: 07-04 at 07:18:23, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1563.56(21) mean: 1632.17, max: 1733.89
Date: 07-04 at 07:19:55, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1563.56(21) mean: 1625.04, max: 1678.52
Date: 07-04 at 07:21:27, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1561.91(21) mean: 1631.56, max: 1697.10
Date: 07-04 at 07:23:00, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1556.51(21) mean: 1662.10, max: 1763.82
Date: 07-04 at 07:24:30, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1556.51(21) mean: 1696.86, max: 1777.28
Date: 07-04 at 07:26:06, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1556.51(21) mean: 1657.81, max: 1813.27
Date: 07-04 at 07:27:46, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1555.80(21) mean: 1612.07, max: 1746.00
Date: 07-04 at 07:29:19, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1553.36(20) mean: 1643.18, max: 1773.09
Date: 07-04 at 07:30:56, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1550.70(20) mean: 1650.37, max: 1782.03
Date: 07-04 at 07:32:29, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1550.69(20) mean: 1669.64, max: 1830.14
Date: 07-04 at 07:34:04, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1550.69(20) mean: 1712.12, max: 1873.52
Date: 07-04 at 07:35:43, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.54(21) mean: 1694.33, max: 1898.46
Date: 07-04 at 07:37:28, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1542.89(21) mean: 1595.79, max: 1784.27
Date: 07-04 at 07:39:01, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1534.27(19) mean: 1601.27, max: 1670.83
Date: 07-04 at 07:40:38, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1533.71(19) mean: 1596.17, max: 1725.18
Date: 07-04 at 07:42:18, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1533.47(20) mean: 1579.46, max: 1649.57
Date: 07-04 at 07:43:56, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1571.85, max: 1628.54
Date: 07-04 at 07:45:32, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1569.29, max: 1632.85
Date: 07-04 at 07:47:13, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1563.38, max: 1607.21
Date: 07-04 at 07:48:57, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1553.44, max: 1591.61
Date: 07-04 at 07:50:26, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1575.45, max: 1618.62
Date: 07-04 at 07:52:02, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1577.21, max: 1633.36
Date: 07-04 at 07:53:39, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.60(19) mean: 1550.04, max: 1579.53
