Date: 07-13 at 03:00:38, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1579.90(14) mean: 3564.58, max: 4155.67
Date: 07-13 at 03:01:37, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1340.00(15) mean: 3360.04, max: 4141.66
Date: 07-13 at 03:02:33, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1113.42(13) mean: 3278.40, max: 3980.95
Date: 07-13 at 03:03:24, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1085.88(13) mean: 3016.58, max: 3640.30
Date: 07-13 at 03:04:24, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1077.18(13) mean: 2883.86, max: 3634.39
Date: 07-13 at 03:05:22, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1066.75(13) mean: 2429.51, max: 3342.69
Date: 07-13 at 03:06:17, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1066.75(13) mean: 2446.82, max: 3356.31
Date: 07-13 at 03:07:14, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1066.75(13) mean: 1896.16, max: 2848.87
Date: 07-13 at 03:08:10, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1036.35(14) mean: 1831.26, max: 2708.66
Date: 07-13 at 03:09:10, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1001.60(13) mean: 1768.45, max: 2525.48
Date: 07-13 at 03:10:08, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 936.59(12) mean: 1137.88, max: 1347.22
Date: 07-13 at 03:11:02, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 901.74(11) mean: 1019.87, max: 1130.86
Date: 07-13 at 03:11:48, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 898.10(11) mean: 1013.53, max: 1154.36
Date: 07-13 at 03:12:37, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 898.10(11) mean: 947.00, max: 1031.82
Date: 07-13 at 03:13:30, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 898.10(11) mean: 941.70, max: 1030.82
Date: 07-13 at 03:14:18, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 898.10(11) mean: 932.02, max: 1000.96
Date: 07-13 at 03:14:59, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 906.74, max: 963.92
Date: 07-13 at 03:15:45, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 906.74, max: 963.92
Date: 07-13 at 03:16:33, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 906.74, max: 963.92
Date: 07-13 at 03:17:20, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 906.74, max: 963.92
Date: 07-13 at 03:18:11, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 974.17, max: 1036.16
Date: 07-13 at 03:19:02, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 911.28, max: 996.63
Date: 07-13 at 03:19:51, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 903.74, max: 967.06
Date: 07-13 at 03:20:48, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 903.08, max: 1000.26
Date: 07-13 at 03:21:38, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 900.42, max: 960.39
Date: 07-13 at 03:22:28, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 918.81, max: 1140.73
Date: 07-13 at 03:23:16, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 901.50, max: 963.43
Date: 07-13 at 03:24:05, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 900.63, max: 963.43
Date: 07-13 at 03:25:02, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 896.14(11) mean: 902.84, max: 996.63
Date: 07-13 at 03:25:55, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 854.31(10) mean: 903.58, max: 987.72
Date: 07-13 at 03:26:40, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 854.31(10) mean: 899.33, max: 963.43
