Date: 01-11 at 22:43:09, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1680.14(5), mean: 3834.55, max: 4758.48
Date: 01-11 at 22:44:02, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1501.99(11), mean: 2847.99, max: 4063.56
Date: 01-11 at 22:44:55, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1434.89(11), mean: 2493.59, max: 3860.30
Date: 01-11 at 22:45:47, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1337.55(10), mean: 2176.18, max: 3576.24
Date: 01-11 at 22:46:40, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1337.07(10), mean: 2067.93, max: 3387.17
Date: 01-11 at 22:47:34, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1337.07(10), mean: 1758.22, max: 2726.11
Date: 01-11 at 22:48:28, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1285.93(11), mean: 1517.02, max: 2117.29
Date: 01-11 at 22:49:20, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1258.08(10), mean: 1488.94, max: 1976.00
Date: 01-11 at 22:50:16, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1195.33(9), mean: 1480.37, max: 1958.71
Date: 01-11 at 22:51:08, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1464.83, max: 1875.89
Date: 01-11 at 22:52:05, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1301.30, max: 1435.55
Date: 01-11 at 22:52:58, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1276.19, max: 1342.39
Date: 01-11 at 22:53:53, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1282.19, max: 1362.18
Date: 01-11 at 22:54:44, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1272.60, max: 1378.04
Date: 01-11 at 22:55:37, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1420.19, max: 1639.14
Date: 01-11 at 22:56:29, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1274.06, max: 1430.33
Date: 01-11 at 22:57:23, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1194.47(9), mean: 1281.73, max: 1448.83
Date: 01-11 at 22:58:15, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1190.65(9), mean: 1286.58, max: 1368.42
Date: 01-11 at 22:59:07, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1301.55, max: 1421.71
Date: 01-11 at 22:59:59, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1228.38, max: 1268.32
Date: 01-11 at 23:00:51, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1242.62, max: 1294.69
Date: 01-11 at 23:01:43, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1275.69, max: 1334.08
Date: 01-11 at 23:02:34, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1205.12, max: 1229.77
Date: 01-11 at 23:03:27, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1454.38, max: 1908.74
Date: 01-11 at 23:04:17, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1360.16, max: 1690.52
Date: 01-11 at 23:05:09, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1186.53(9), mean: 1316.98, max: 1625.34
Date: 01-11 at 23:06:00, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1262.00, max: 1409.26
Date: 01-11 at 23:06:51, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1236.92, max: 1313.75
Date: 01-11 at 23:07:42, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1239.13, max: 1335.77
Date: 01-11 at 23:08:31, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1233.30, max: 1326.63
Date: 01-11 at 23:09:22, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1213.50, max: 1261.33
Date: 01-11 at 23:10:16, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1404.42, max: 1610.72
Date: 01-11 at 23:11:05, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1277.23, max: 1573.08
Date: 01-11 at 23:11:54, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1271.47, max: 1470.22
Date: 01-11 at 23:12:44, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1253.53, max: 1432.31
Date: 01-11 at 23:13:34, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1419.19, max: 1923.85
Date: 01-11 at 23:14:23, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1169.94(8), mean: 1351.67, max: 1813.95
