Date: 07-06 at 22:22:28, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1702.12(20) mean: 2641.03, max: 2939.34
Date: 07-06 at 22:24:13, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1566.51(19) mean: 2559.78, max: 2956.75
Date: 07-06 at 22:26:00, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1509.28(19) mean: 2161.73, max: 2987.31
Date: 07-06 at 22:27:36, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.58(19) mean: 2145.13, max: 2933.37
Date: 07-06 at 22:29:33, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1679.61, max: 1832.97
Date: 07-06 at 22:31:05, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1675.98, max: 1867.49
Date: 07-06 at 22:32:56, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1597.42, max: 1702.65
Date: 07-06 at 22:34:32, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1609.93, max: 1680.14
Date: 07-06 at 22:36:16, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1601.81, max: 1678.24
Date: 07-06 at 22:37:59, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1695.57, max: 1897.51
Date: 07-06 at 22:39:39, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1601.07, max: 1836.91
Date: 07-06 at 22:41:21, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1587.83, max: 1667.66
Date: 07-06 at 22:43:04, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1568.20, max: 1621.69
Date: 07-06 at 22:44:48, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1588.63, max: 1803.52
Date: 07-06 at 22:46:26, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1603.08, max: 1804.49
Date: 07-06 at 22:47:51, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1630.59, max: 1847.99
Date: 07-06 at 22:49:41, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1561.56, max: 1691.96
Date: 07-06 at 22:51:19, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1627.97, max: 1851.77
Date: 07-06 at 22:53:01, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1562.42, max: 1675.45
Date: 07-06 at 22:54:44, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1551.38, max: 1652.30
Date: 07-06 at 22:56:13, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1594.62, max: 1697.71
Date: 07-06 at 22:57:49, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1656.32, max: 1807.51
Date: 07-06 at 22:59:25, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1628.24, max: 1836.42
Date: 07-06 at 23:01:06, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1590.98, max: 1839.07
Date: 07-06 at 23:02:36, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1498.28(19) mean: 1611.94, max: 1846.74
Date: 07-06 at 23:04:29, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1493.61(19) mean: 1555.54, max: 1754.80
Date: 07-06 at 23:06:05, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1524.96, max: 1644.30
Date: 07-06 at 23:07:42, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1512.44, max: 1563.56
Date: 07-06 at 23:09:19, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1535.84, max: 1574.05
Date: 07-06 at 23:11:02, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1512.33, max: 1586.60
Date: 07-06 at 23:12:45, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1511.84, max: 1558.47
Date: 07-06 at 23:14:36, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1490.37(19) mean: 1516.22, max: 1587.15
Date: 07-06 at 23:16:07, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1489.88(19) mean: 1536.00, max: 1623.80
