Date: 07-06 at 11:00:35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1668.30(21) mean: 2478.17, max: 2946.32
Date: 07-06 at 11:01:52, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1573.02(19) mean: 2328.51, max: 2901.95
Date: 07-06 at 11:03:15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1977.10, max: 2880.18
Date: 07-06 at 11:04:30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1829.39, max: 2838.68
Date: 07-06 at 11:05:50, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1795.11, max: 2832.67
Date: 07-06 at 11:07:12, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1702.35, max: 2811.01
Date: 07-06 at 11:08:27, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1698.20, max: 2723.24
Date: 07-06 at 11:09:41, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1757.68, max: 2706.06
Date: 07-06 at 11:10:59, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1641.42, max: 1792.42
Date: 07-06 at 11:12:14, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1632.67, max: 1823.22
Date: 07-06 at 11:13:30, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1675.86, max: 1787.95
Date: 07-06 at 11:14:49, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1683.08, max: 1857.65
Date: 07-06 at 11:16:10, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1626.95, max: 1879.30
Date: 07-06 at 11:17:24, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.89(19) mean: 1669.18, max: 1935.29
Date: 07-06 at 11:18:37, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1522.79(19) mean: 1661.45, max: 1808.72
Date: 07-06 at 11:20:00, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1513.52(19) mean: 1562.93, max: 1728.71
Date: 07-06 at 11:21:17, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1513.19(19) mean: 1559.42, max: 1744.98
Date: 07-06 at 11:22:32, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1513.19(19) mean: 1575.46, max: 1777.75
Date: 07-06 at 11:23:57, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1503.33(19) mean: 1553.83, max: 1682.85
Date: 07-06 at 11:25:12, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1503.33(19) mean: 1538.21, max: 1590.20
Date: 07-06 at 11:26:33, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1501.22(19) mean: 1536.10, max: 1610.32
Date: 07-06 at 11:27:51, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1501.22(19) mean: 1569.75, max: 1665.22
Date: 07-06 at 11:28:59, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1501.22(19) mean: 1609.45, max: 1708.25
Date: 07-06 at 11:30:21, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1501.22(19) mean: 1542.83, max: 1587.50
Date: 07-06 at 11:31:42, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1532.95, max: 1567.49
Date: 07-06 at 11:32:59, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1537.80, max: 1619.13
Date: 07-06 at 11:34:11, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1574.71, max: 1661.28
Date: 07-06 at 11:35:31, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1568.06, max: 1682.10
Date: 07-06 at 11:36:48, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1539.18, max: 1578.51
Date: 07-06 at 11:38:11, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1564.85, max: 1736.71
Date: 07-06 at 11:39:32, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1531.21, max: 1628.10
Date: 07-06 at 11:40:47, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1540.18, max: 1583.80
Date: 07-06 at 11:42:06, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1520.86, max: 1566.72
Date: 07-06 at 11:43:24, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1581.76, max: 1714.77
Date: 07-06 at 11:44:36, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1578.31, max: 1729.59
Date: 07-06 at 11:45:56, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1497.92(19) mean: 1558.78, max: 1751.13
Date: 07-06 at 11:47:14, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1535.86, max: 1606.29
Date: 07-06 at 11:48:31, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1529.15, max: 1646.24
Date: 07-06 at 11:49:47, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1545.15, max: 1674.62
Date: 07-06 at 11:51:08, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1521.96, max: 1623.62
Date: 07-06 at 11:52:24, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1511.47, max: 1533.77
Date: 07-06 at 11:53:49, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1513.00, max: 1568.53
Date: 07-06 at 11:55:12, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1509.87, max: 1538.01
Date: 07-06 at 11:56:27, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1514.76, max: 1552.83
Date: 07-06 at 11:57:44, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1512.52, max: 1538.01
Date: 07-06 at 11:59:11, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1513.34, max: 1587.03
Date: 07-06 at 12:00:29, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1507.82, max: 1523.06
Date: 07-06 at 12:01:43, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1516.95, max: 1569.08
Date: 07-06 at 12:03:02, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1510.28, max: 1528.31
Date: 07-06 at 12:04:30, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1506.58, max: 1523.06
Date: 07-06 at 12:05:47, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1506.30, max: 1523.06
Date: 07-06 at 12:07:01, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1507.87, max: 1525.60
Date: 07-06 at 12:08:18, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1510.45, max: 1565.55
Date: 07-06 at 12:09:42, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1516.96, max: 1663.87
Date: 07-06 at 12:10:58, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1508.49, max: 1537.48
Date: 07-06 at 12:12:15, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1508.37, max: 1532.80
Date: 07-06 at 12:13:36, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1507.00, max: 1528.59
Date: 07-06 at 12:15:04, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1524.43, max: 1635.71
Date: 07-06 at 12:16:16, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1525.76, max: 1562.76
Date: 07-06 at 12:17:36, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.63(19) mean: 1511.11, max: 1540.79
Date: 07-06 at 12:18:56, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.14(19) mean: 1524.44, max: 1584.51
Date: 07-06 at 12:20:04, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1549.57, max: 1616.96
Date: 07-06 at 12:21:25, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1512.07, max: 1535.99
Date: 07-06 at 12:22:45, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1509.27, max: 1541.76
Date: 07-06 at 12:24:01, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1514.74, max: 1584.62
Date: 07-06 at 12:25:20, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1503.78, max: 1525.38
Date: 07-06 at 12:26:45, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1515.50, max: 1607.39
Date: 07-06 at 12:28:05, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1505.11, max: 1526.03
Date: 07-06 at 12:29:22, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1503.48, max: 1520.90
Date: 07-06 at 12:30:40, iter: 80, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1504.82, max: 1541.31
Date: 07-06 at 12:32:04, iter: 82, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1516.56, max: 1615.13
Date: 07-06 at 12:33:22, iter: 83, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1512.04, max: 1572.72
Date: 07-06 at 12:34:41, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1502.29, max: 1533.75
Date: 07-06 at 12:36:02, iter: 85, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1500.66, max: 1531.38
Date: 07-06 at 12:37:30, iter: 87, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1507.84, max: 1649.96
Date: 07-06 at 12:38:46, iter: 88, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1510.69, max: 1663.49
Date: 07-06 at 12:40:00, iter: 89, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1495.05(19) mean: 1522.75, max: 1708.62
