Date: 07-08 at 12:16:37, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1412.17(12) mean: 3295.49, max: 4131.19
Date: 07-08 at 12:17:16, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1287.90(12) mean: 3024.46, max: 3889.08
Date: 07-08 at 12:17:57, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1243.66(12) mean: 3029.86, max: 3882.85
Date: 07-08 at 12:18:40, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1230.72(16) mean: 2603.44, max: 3515.25
Date: 07-08 at 12:19:20, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1096.58(15) mean: 2538.36, max: 3457.51
Date: 07-08 at 12:20:00, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1060.47(14) mean: 2524.85, max: 3457.62
Date: 07-08 at 12:20:47, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1060.47(14) mean: 1280.14, max: 1411.53
Date: 07-08 at 12:21:29, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1056.48(13) mean: 1220.75, max: 1393.04
Date: 07-08 at 12:22:08, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1035.79(14) mean: 1249.72, max: 1405.30
Date: 07-08 at 12:22:50, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1031.86(14) mean: 1154.79, max: 1309.65
Date: 07-08 at 12:23:30, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1031.86(14) mean: 1177.40, max: 1343.13
Date: 07-08 at 12:24:12, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 1031.86(14) mean: 1212.45, max: 1390.16
Date: 07-08 at 12:24:53, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 968.77(13) mean: 1199.80, max: 1452.95
Date: 07-08 at 12:25:34, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 963.81(13) mean: 1165.06, max: 1413.52
Date: 07-08 at 12:26:17, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 963.81(13) mean: 1107.15, max: 1213.73
Date: 07-08 at 12:27:01, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 963.81(13) mean: 1075.58, max: 1177.56
Date: 07-08 at 12:27:44, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 963.81(13) mean: 1078.61, max: 1209.14
Date: 07-08 at 12:28:30, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.07 best obj: 963.81(13) mean: 1057.69, max: 1153.07
