Date: 07-11 at 04:14:34, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1315.59(6) mean: 4109.76, max: 4970.69
Date: 07-11 at 04:15:14, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1230.93(6) mean: 3346.75, max: 4327.61
Date: 07-11 at 04:16:00, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1202.10(6) mean: 2673.23, max: 4000.92
Date: 07-11 at 04:16:45, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1197.13(6) mean: 2064.25, max: 3767.29
Date: 07-11 at 04:17:16, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1167.17(8) mean: 1512.61, max: 2211.96
Date: 07-11 at 04:18:06, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1154.59(8) mean: 1345.99, max: 1982.98
Date: 07-11 at 04:18:49, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1117.50(8) mean: 1284.78, max: 1828.52
Date: 07-11 at 04:19:35, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1097.14(7) mean: 1267.44, max: 1353.94
Date: 07-11 at 04:20:18, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1097.14(7) mean: 1214.59, max: 1303.63
Date: 07-11 at 04:20:54, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1048.59(7) mean: 1139.53, max: 1186.34
Date: 07-11 at 04:21:37, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1025.86(7) mean: 1118.43, max: 1207.60
Date: 07-11 at 04:22:17, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1022.16(7) mean: 1081.65, max: 1125.13
Date: 07-11 at 04:22:59, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1101.40, max: 1149.93
Date: 07-11 at 04:23:38, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1054.99, max: 1090.42
Date: 07-11 at 04:24:18, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1033.36, max: 1096.64
Date: 07-11 at 04:24:59, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1021.75, max: 1026.76
Date: 07-11 at 04:25:42, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1021.62, max: 1024.80
Date: 07-11 at 04:26:22, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1308.44, max: 1684.47
Date: 07-11 at 04:27:05, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1189.90, max: 1715.79
Date: 07-11 at 04:27:45, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1115.28, max: 1223.07
Date: 07-11 at 04:28:29, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1083.55, max: 1189.73
Date: 07-11 at 04:29:16, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1380.93, max: 1768.92
Date: 07-11 at 04:29:59, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1198.39, max: 1521.68
Date: 07-11 at 04:30:33, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1163.24, max: 1492.54
Date: 07-11 at 04:31:15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1079.84, max: 1260.25
Date: 07-11 at 04:32:02, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1436.45, max: 1718.09
Date: 07-11 at 04:32:46, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1249.16, max: 1694.01
Date: 07-11 at 04:33:26, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1157.79, max: 1674.58
Date: 07-11 at 04:34:08, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1145.33, max: 1680.58
Date: 07-11 at 04:34:52, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1348.70, max: 1723.59
Date: 07-11 at 04:35:33, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1225.74, max: 1654.80
Date: 07-11 at 04:36:13, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1154.29, max: 1439.64
Date: 07-11 at 04:36:59, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1117.96, max: 1337.87
Date: 07-11 at 04:37:45, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 926.82 best obj: 1021.40(7) mean: 1358.81, max: 1724.09
