Date: 12-25 at 19:13:45, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1291.41(5), mean: 3381.35, max: 4515.22
Date: 12-25 at 19:14:24, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1167.23(5), mean: 2682.56, max: 3920.72
Date: 12-25 at 19:15:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 996.43(8), mean: 2088.39, max: 3699.73
Date: 12-25 at 19:15:39, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 939.01(7), mean: 1642.67, max: 2895.62
Date: 12-25 at 19:16:20, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 916.67(7), mean: 1315.40, max: 2530.71
Date: 12-25 at 19:16:53, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 868.17(6), mean: 1272.58, max: 2226.89
Date: 12-25 at 19:17:32, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 864.84(6), mean: 1011.50, max: 1118.39
Date: 12-25 at 19:18:12, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 864.84(6), mean: 961.26, max: 1029.39
Date: 12-25 at 19:18:47, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 858.97(6), mean: 894.36, max: 945.13
Date: 12-25 at 19:19:24, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 858.97(6), mean: 948.19, max: 1009.30
Date: 12-25 at 19:20:02, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 858.97(6), mean: 911.06, max: 1050.41
Date: 12-25 at 19:20:41, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 852.86(7), mean: 898.69, max: 975.56
Date: 12-25 at 19:21:21, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 851.38(6), mean: 877.02, max: 920.53
Date: 12-25 at 19:22:00, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 847.41(6), mean: 920.27, max: 995.66
Date: 12-25 at 19:22:40, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 847.32(6), mean: 920.38, max: 1001.15
Date: 12-25 at 19:23:25, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 847.32(6), mean: 884.39, max: 916.40
Date: 12-25 at 19:24:01, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 847.32(6), mean: 868.51, max: 921.41
Date: 12-25 at 19:24:39, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 840.52(6), mean: 855.27, max: 887.56
Date: 12-25 at 19:25:17, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 853.56, max: 887.56
Date: 12-25 at 19:25:54, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 891.15, max: 934.12
Date: 12-25 at 19:26:33, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 858.03, max: 897.41
Date: 12-25 at 19:27:07, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 866.69, max: 913.04
Date: 12-25 at 19:27:49, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 852.97, max: 920.79
Date: 12-25 at 19:28:26, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 842.65, max: 885.74
Date: 12-25 at 19:29:10, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 844.48, max: 887.95
Date: 12-25 at 19:29:57, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 841.83, max: 881.76
Date: 12-25 at 19:30:43, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 841.55, max: 881.76
Date: 12-25 at 19:31:21, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 841.31, max: 878.43
Date: 12-25 at 19:32:04, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 838.65(6), mean: 841.31, max: 878.43
