Date: 12-25 at 16:01:05, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1283.42(4), mean: 2463.47, max: 3955.26
Date: 12-25 at 16:01:35, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1214.39(4), mean: 2080.11, max: 3604.46
Date: 12-25 at 16:02:06, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1122.51(4), mean: 1878.76, max: 3453.54
Date: 12-25 at 16:02:33, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1088.06(4), mean: 1607.61, max: 2674.99
Date: 12-25 at 16:03:07, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1340.98, max: 2150.46
Date: 12-25 at 16:03:41, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1179.01, max: 1320.91
Date: 12-25 at 16:04:15, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1132.43, max: 1184.66
Date: 12-25 at 16:04:48, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1179.35, max: 1245.19
Date: 12-25 at 16:05:17, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1196.90, max: 1332.84
Date: 12-25 at 16:05:45, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1108.79, max: 1237.13
Date: 12-25 at 16:06:18, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1097.39, max: 1130.29
Date: 12-25 at 16:06:46, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1094.41, max: 1135.79
Date: 12-25 at 16:07:15, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.92(4), mean: 1095.98, max: 1187.99
Date: 12-25 at 16:07:45, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1081.21(5), mean: 1087.41, max: 1095.66
Date: 12-25 at 16:08:11, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1071.90(5), mean: 1105.59, max: 1130.66
