Date: 12-25 at 10:01:14, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1253.96(5), mean: 3381.83, max: 4515.22
Date: 12-25 at 10:01:52, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1154.11(5), mean: 2508.62, max: 3712.03
Date: 12-25 at 10:02:23, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1095.78(5), mean: 1786.68, max: 2990.79
Date: 12-25 at 10:03:06, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1091.58(5), mean: 1480.61, max: 2763.82
Date: 12-25 at 10:03:42, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1087.50(5), mean: 1463.04, max: 2622.33
Date: 12-25 at 10:04:26, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.46(5), mean: 1296.83, max: 2599.75
Date: 12-25 at 10:04:54, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.46(5), mean: 1306.68, max: 1418.96
Date: 12-25 at 10:05:26, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1085.46(5), mean: 1156.01, max: 1259.69
Date: 12-25 at 10:05:55, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1071.19(7), mean: 1117.22, max: 1154.23
Date: 12-25 at 10:06:34, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1006.99(8), mean: 1120.50, max: 1174.09
Date: 12-25 at 10:07:14, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 994.40(8), mean: 1156.94, max: 1250.76
Date: 12-25 at 10:07:59, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 969.38(8), mean: 1092.33, max: 1245.61
Date: 12-25 at 10:08:43, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1108.86, max: 1274.81
Date: 12-25 at 10:09:17, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1058.13, max: 1142.81
Date: 12-25 at 10:10:00, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1028.68, max: 1088.81
Date: 12-25 at 10:10:38, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1083.52, max: 1154.40
Date: 12-25 at 10:11:14, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1084.41, max: 1194.14
Date: 12-25 at 10:11:53, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1071.84, max: 1163.03
Date: 12-25 at 10:12:29, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1037.85, max: 1110.62
Date: 12-25 at 10:13:09, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 967.88(8), mean: 1090.08, max: 1169.09
Date: 12-25 at 10:13:52, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 950.58(8), mean: 997.69, max: 1070.30
Date: 12-25 at 10:14:32, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 917.20(8), mean: 1004.82, max: 1106.62
Date: 12-25 at 10:15:19, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 907.40(8), mean: 965.23, max: 1035.21
Date: 12-25 at 10:15:55, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 867.74(7), mean: 1009.12, max: 1094.23
Date: 12-25 at 10:16:35, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 863.95(7), mean: 915.56, max: 1027.50
Date: 12-25 at 10:17:13, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 863.95(7), mean: 894.95, max: 928.65
Date: 12-25 at 10:17:54, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 863.95(7), mean: 882.06, max: 919.87
Date: 12-25 at 10:18:39, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 863.95(7), mean: 878.71, max: 905.34
Date: 12-25 at 10:19:15, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 863.95(7), mean: 884.39, max: 912.70
Date: 12-25 at 10:19:56, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 872.80, max: 888.09
Date: 12-25 at 10:20:36, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 873.51, max: 899.30
Date: 12-25 at 10:21:18, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 869.25, max: 884.08
Date: 12-25 at 10:21:56, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 867.05, max: 878.73
Date: 12-25 at 10:22:38, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 865.58, max: 878.73
Date: 12-25 at 10:23:25, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 866.45, max: 902.26
Date: 12-25 at 10:24:01, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 864.51, max: 878.73
Date: 12-25 at 10:24:39, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 864.53, max: 878.73
Date: 12-25 at 10:25:22, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 862.93, max: 873.97
Date: 12-25 at 10:26:04, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 862.14, max: 862.14
Date: 12-25 at 10:26:45, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 862.14(7), mean: 862.14, max: 862.14
