Date: 01-26 at 14:11:34, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1164.62(5), mean: 4092.37, max: 4895.38
Date: 01-26 at 14:12:08, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1035.70(5), mean: 1559.10, max: 2991.32
Date: 01-26 at 14:12:35, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 989.14(5), mean: 1594.83, max: 2991.43
Date: 01-26 at 14:13:10, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 966.78(5), mean: 1217.39, max: 2095.55
Date: 01-26 at 14:13:40, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 964.94(5), mean: 1157.96, max: 1298.35
Date: 01-26 at 14:14:06, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.58(4), mean: 1052.32, max: 1184.58
Date: 01-26 at 14:14:32, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 929.50(4), mean: 1084.39, max: 1293.53
Date: 01-26 at 14:15:07, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 928.84(4), mean: 1027.51, max: 1266.78
Date: 01-26 at 14:15:40, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 920.54(5), mean: 976.06, max: 1097.98
Date: 01-26 at 14:16:17, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 898.30(5), mean: 971.82, max: 1086.03
Date: 01-26 at 14:16:51, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 885.56(5), mean: 977.81, max: 1080.13
Date: 01-26 at 14:17:29, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 885.56(5), mean: 941.50, max: 1074.20
Date: 01-26 at 14:17:55, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 885.56(5), mean: 946.39, max: 1021.97
Date: 01-26 at 14:18:25, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 885.56(5), mean: 910.09, max: 981.15
Date: 01-26 at 14:19:00, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.50(5), mean: 904.59, max: 964.75
Date: 01-26 at 14:19:36, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.50(5), mean: 895.87, max: 979.59
Date: 01-26 at 14:20:13, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.50(5), mean: 889.90, max: 936.41
Date: 01-26 at 14:20:51, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.50(5), mean: 888.49, max: 917.12
Date: 01-26 at 14:21:25, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 903.14, max: 971.40
Date: 01-26 at 14:21:56, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 906.10, max: 997.52
Date: 01-26 at 14:22:37, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 883.15, max: 989.07
Date: 01-26 at 14:23:15, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 883.88, max: 959.15
Date: 01-26 at 14:23:55, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 878.02, max: 947.85
Date: 01-26 at 14:24:38, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 2530.74, max: 3167.74
Date: 01-26 at 14:25:08, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 1268.75, max: 2567.48
Date: 01-26 at 14:25:41, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 1168.77, max: 2082.96
Date: 01-26 at 14:26:18, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 862.24(5), mean: 973.10, max: 1089.77
Date: 01-26 at 14:26:53, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 859.14(5), mean: 2294.91, max: 3304.71
Date: 01-26 at 14:27:29, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 859.14(5), mean: 1019.91, max: 1113.38
