Date: 08-01 at 04:31:49, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1407.48(16), mean: 2048.29, max: 2891.58
Date: 08-01 at 04:33:01, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.40(16), mean: 1910.39, max: 2887.83
Date: 08-01 at 04:34:15, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1304.60(16), mean: 1669.47, max: 2636.38
Date: 08-01 at 04:35:28, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1298.88(16), mean: 1590.26, max: 2665.89
Date: 08-01 at 04:36:39, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1597.10, max: 2681.21
Date: 08-01 at 04:37:52, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1601.94, max: 2614.50
Date: 08-01 at 04:39:05, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1652.29, max: 2618.84
Date: 08-01 at 04:40:19, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1593.97, max: 2326.15
Date: 08-01 at 04:41:33, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1624.11, max: 2361.53
Date: 08-01 at 04:42:48, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1568.00, max: 2393.15
Date: 08-01 at 04:44:01, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1600.00, max: 2338.59
Date: 08-01 at 04:45:16, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1399.11, max: 1498.43
Date: 08-01 at 04:46:29, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1410.32, max: 1535.72
Date: 08-01 at 04:47:41, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1409.22, max: 1531.94
Date: 08-01 at 04:48:55, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2464.03, max: 3058.95
Date: 08-01 at 04:50:11, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2144.12, max: 2976.31
Date: 08-01 at 04:51:22, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2034.30, max: 2841.79
Date: 08-01 at 04:52:31, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1934.64, max: 2697.06
Date: 08-01 at 04:53:41, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1691.70, max: 2626.11
Date: 08-01 at 04:54:51, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1387.08, max: 1457.77
Date: 08-01 at 04:55:57, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1380.64, max: 1471.23
Date: 08-01 at 04:57:02, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1347.32, max: 1442.48
Date: 08-01 at 04:58:07, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1348.37, max: 1469.02
Date: 08-01 at 04:59:16, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2465.30, max: 3026.32
Date: 08-01 at 05:00:25, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2108.20, max: 3040.82
Date: 08-01 at 05:01:35, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2117.49, max: 2997.35
Date: 08-01 at 05:02:44, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1926.48, max: 2904.21
Date: 08-01 at 05:03:52, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1743.76, max: 2853.37
Date: 08-01 at 05:05:01, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1688.37, max: 2732.64
Date: 08-01 at 05:06:09, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1442.78, max: 1698.48
Date: 08-01 at 05:07:20, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1461.74, max: 1730.46
Date: 08-01 at 05:08:27, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1475.80, max: 1745.46
Date: 08-01 at 05:09:39, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2458.06, max: 2959.45
Date: 08-01 at 05:10:53, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2344.13, max: 2906.74
Date: 08-01 at 05:12:03, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2090.33, max: 2923.94
Date: 08-01 at 05:13:13, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2038.83, max: 2954.96
Date: 08-01 at 05:14:24, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2051.47, max: 2963.34
Date: 08-01 at 05:15:34, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1460.18, max: 1627.31
Date: 08-01 at 05:16:44, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1489.04, max: 1675.95
Date: 08-01 at 05:17:51, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1381.52, max: 1442.50
Date: 08-01 at 05:19:02, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1420.21, max: 1485.57
Date: 08-01 at 05:20:08, #particle: 15, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2466.74, max: 2935.62
Date: 08-01 at 05:21:22, #particle: 15, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2457.41, max: 2932.76
Date: 08-01 at 05:22:33, #particle: 15, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2217.95, max: 2876.55
Date: 08-01 at 05:23:44, #particle: 15, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2201.95, max: 2807.18
Date: 08-01 at 05:24:55, #particle: 15, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2102.55, max: 2774.31
Date: 08-01 at 05:26:06, #particle: 15, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1462.98, max: 1544.48
Date: 08-01 at 05:27:18, #particle: 15, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1491.63, max: 1576.14
Date: 08-01 at 05:28:26, #particle: 15, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1469.64, max: 1630.27
Date: 08-01 at 05:29:36, #particle: 15, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1461.09, max: 1644.14
Date: 08-01 at 05:30:45, #particle: 15, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 2357.13, max: 2698.58
Date: 08-01 at 05:31:56, #particle: 15, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1974.42, max: 2686.38
Date: 08-01 at 05:33:06, #particle: 15, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1836.56, max: 2593.12
Date: 08-01 at 05:34:16, #particle: 15, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1637.48, max: 2439.58
Date: 08-01 at 05:35:26, #particle: 15, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1294.25(16), mean: 1614.79, max: 2331.45
