Date: 07-29 at 14:37:33, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1473.99(18), mean: 2262.71, max: 2915.53
Date: 07-29 at 14:39:32, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1423.32(18), mean: 2261.98, max: 2891.96
Date: 07-29 at 14:41:29, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1386.16(17), mean: 2058.71, max: 2913.97
Date: 07-29 at 14:43:26, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1366.03(17), mean: 1938.90, max: 2932.04
Date: 07-29 at 14:45:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.91(17), mean: 1789.81, max: 2762.64
Date: 07-29 at 14:47:20, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.91(17), mean: 1742.29, max: 2755.50
Date: 07-29 at 14:49:18, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1354.81(17), mean: 1721.49, max: 2692.50
Date: 07-29 at 14:51:14, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1336.08(17), mean: 1661.38, max: 2600.41
Date: 07-29 at 14:53:11, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1624.70, max: 2602.45
Date: 07-29 at 14:55:06, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1436.08, max: 1526.81
Date: 07-29 at 14:57:01, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1407.71, max: 1519.85
Date: 07-29 at 14:58:52, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1434.84, max: 1540.38
Date: 07-29 at 15:00:48, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1428.12, max: 1581.77
Date: 07-29 at 15:02:40, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.64(17), mean: 1380.78, max: 1517.99
