Date: 07-31 at 23:21:09, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1366.72(17), mean: 1834.08, max: 2771.14
Date: 07-31 at 23:22:05, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1344.91(17), mean: 1731.22, max: 2755.91
Date: 07-31 at 23:23:05, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1337.49(16), mean: 1572.70, max: 2771.18
Date: 07-31 at 23:24:11, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1525.73, max: 2731.90
Date: 07-31 at 23:25:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1569.56, max: 2719.79
Date: 07-31 at 23:26:35, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1564.05, max: 2699.88
Date: 07-31 at 23:27:49, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1619.11, max: 2690.48
Date: 07-31 at 23:29:09, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1578.17, max: 1767.18
Date: 07-31 at 23:30:30, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1332.90(16), mean: 1418.26, max: 1580.54
Date: 07-31 at 23:31:50, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1331.01(17), mean: 1485.22, max: 1662.30
Date: 07-31 at 23:33:07, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.55(16), mean: 1419.15, max: 1673.42
Date: 07-31 at 23:34:23, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.55(16), mean: 1435.56, max: 1622.25
Date: 07-31 at 23:35:43, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.55(16), mean: 1450.88, max: 1671.79
Date: 07-31 at 23:37:01, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.55(16), mean: 1458.34, max: 1672.98
Date: 07-31 at 23:38:20, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.55(16), mean: 1432.35, max: 1617.77
Date: 07-31 at 23:39:39, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1302.39(16), mean: 1344.85, max: 1391.08
Date: 07-31 at 23:40:53, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1299.45(16), mean: 1368.84, max: 1425.62
Date: 07-31 at 23:42:13, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1299.45(16), mean: 1377.41, max: 1455.22
Date: 07-31 at 23:43:28, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1299.45(16), mean: 1397.58, max: 1484.16
