Date: 07-12 at 12:26:12, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 1190.75(5) mean: 3375.05, max: 4120.68
Date: 07-12 at 12:26:49, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 1086.31(8) mean: 2069.69, max: 3534.41
Date: 07-12 at 12:27:24, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 854.43(7) mean: 1323.15, max: 2289.03
Date: 07-12 at 12:28:10, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 774.59(6) mean: 1335.07, max: 2308.37
Date: 07-12 at 12:28:46, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 749.39(6) mean: 1232.23, max: 1918.42
Date: 07-12 at 12:29:38, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 742.00(6) mean: 1259.70, max: 1951.28
Date: 07-12 at 12:30:18, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 742.00(6) mean: 1206.20, max: 1847.58
Date: 07-12 at 12:31:05, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 742.00(6) mean: 1088.57, max: 1791.80
Date: 07-12 at 12:31:37, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 742.00(6) mean: 898.08, max: 1128.20
Date: 07-12 at 12:32:26, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 742.00(6) mean: 810.78, max: 921.19
Date: 07-12 at 12:32:55, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 730.19(6) mean: 767.91, max: 824.07
Date: 07-12 at 12:33:41, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 729.33(6) mean: 756.40, max: 832.14
Date: 07-12 at 12:34:12, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 757.46, max: 856.45
Date: 07-12 at 12:34:34, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 710.13, max: 761.08
Date: 07-12 at 12:35:16, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 706.64, max: 728.12
Date: 07-12 at 12:35:45, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 706.41, max: 732.75
Date: 07-12 at 12:36:14, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 703.80, max: 724.58
Date: 07-12 at 12:36:44, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 707.98, max: 787.33
Date: 07-12 at 12:37:25, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 707.61, max: 781.75
Date: 07-12 at 12:37:59, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:38:27, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:38:54, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:39:22, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:39:50, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:40:17, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:40:44, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:41:25, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:41:48, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:42:17, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:42:58, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:43:25, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:44:00, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:44:22, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:44:52, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:45:30, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:45:56, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:46:37, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:47:18, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:47:55, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:48:19, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
Date: 07-12 at 12:48:47, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.53(5) mean: 693.53, max: 693.53
