Date: 07-12 at 10:17:29, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 1139.43(5) mean: 3767.06, max: 4534.88
Date: 07-12 at 10:18:02, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 1009.62(5) mean: 2957.44, max: 3997.76
Date: 07-12 at 10:18:37, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 944.64(5) mean: 2924.62, max: 3893.80
Date: 07-12 at 10:19:17, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 909.84(4) mean: 2331.62, max: 3371.16
Date: 07-12 at 10:19:51, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 905.18(4) mean: 2268.98, max: 3288.30
Date: 07-12 at 10:20:25, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 905.18(4) mean: 1173.07, max: 1368.40
Date: 07-12 at 10:20:55, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 905.18(4) mean: 1076.41, max: 1182.55
Date: 07-12 at 10:21:22, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 905.18(4) mean: 1044.96, max: 1146.72
Date: 07-12 at 10:21:50, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 898.96(5) mean: 923.83, max: 956.51
Date: 07-12 at 10:22:17, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.99(5) mean: 943.41, max: 985.96
Date: 07-12 at 10:22:44, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.08(5) mean: 958.10, max: 1002.99
Date: 07-12 at 10:23:09, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.08(5) mean: 938.09, max: 1010.15
Date: 07-12 at 10:23:40, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 881.93(5) mean: 925.56, max: 950.64
Date: 07-12 at 10:24:08, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 881.93(5) mean: 939.07, max: 980.10
Date: 07-12 at 10:24:31, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 881.93(5) mean: 966.81, max: 1029.57
Date: 07-12 at 10:25:11, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 871.38(5) mean: 908.53, max: 978.33
Date: 07-12 at 10:25:54, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 866.33(5) mean: 899.20, max: 919.89
Date: 07-12 at 10:26:20, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 866.33(5) mean: 939.99, max: 967.01
Date: 07-12 at 10:26:45, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 866.33(5) mean: 886.62, max: 904.29
Date: 07-12 at 10:27:22, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 866.33(5) mean: 868.98, max: 906.07
