Date: 11-19 at 22:44:56, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1366.46(5), mean: 2819.65, max: 4241.35
Date: 11-19 at 22:46:04, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1267.83(5), mean: 2427.09, max: 3913.57
Date: 11-19 at 22:47:10, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1191.52(5), mean: 2155.04, max: 3831.79
Date: 11-19 at 22:48:17, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1187.48(5), mean: 1946.26, max: 3325.11
Date: 11-19 at 22:49:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1183.53(8), mean: 1390.77, max: 2580.07
Date: 11-19 at 22:50:28, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1121.75(7), mean: 1414.98, max: 2621.52
Date: 11-19 at 22:51:32, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1093.67(7), mean: 1303.32, max: 1434.32
Date: 11-19 at 22:52:38, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1093.67(7), mean: 1381.12, max: 1523.26
Date: 11-19 at 22:53:42, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1093.67(7), mean: 1198.75, max: 1284.47
Date: 11-19 at 22:54:47, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1093.67(7), mean: 1224.74, max: 1320.58
Date: 11-19 at 22:55:51, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1093.67(7), mean: 1251.72, max: 1370.70
Date: 11-19 at 22:56:54, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1078.92(7), mean: 1180.81, max: 1379.30
Date: 11-19 at 22:57:58, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1074.69(7), mean: 1139.56, max: 1228.56
Date: 11-19 at 22:58:58, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.75(7), mean: 1122.33, max: 1181.50
Date: 11-19 at 23:00:00, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.75(7), mean: 1094.78, max: 1142.85
Date: 11-19 at 23:00:59, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.75(7), mean: 1094.20, max: 1164.62
Date: 11-19 at 23:02:05, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.75(7), mean: 1090.24, max: 1128.19
Date: 11-19 at 23:03:07, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.75(7), mean: 1101.41, max: 1165.80
Date: 11-19 at 23:04:10, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1069.10(7), mean: 1081.07, max: 1126.47
Date: 11-19 at 23:05:08, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1085.16, max: 1126.06
Date: 11-19 at 23:06:11, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1103.75, max: 1146.33
Date: 11-19 at 23:07:13, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1084.51, max: 1179.21
Date: 11-19 at 23:08:16, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1081.16, max: 1121.38
Date: 11-19 at 23:09:14, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:10:24, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:11:31, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:12:43, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:13:43, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:14:54, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
Date: 11-19 at 23:15:53, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 966.08, best obj: 1065.93(7), mean: 1073.29, max: 1121.13
