Date: 07-30 at 18:40:53, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1438.37(18), mean: 2098.24, max: 2866.26
Date: 07-30 at 18:41:49, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1351.37(16), mean: 2106.33, max: 2843.12
Date: 07-30 at 18:42:46, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1348.76(16), mean: 1883.24, max: 2638.24
Date: 07-30 at 18:43:49, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1348.76(16), mean: 1663.85, max: 2567.51
Date: 07-30 at 18:44:52, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1337.37(17), mean: 1427.76, max: 1511.96
Date: 07-30 at 18:45:51, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1321.24(17), mean: 1436.55, max: 1566.09
Date: 07-30 at 18:46:52, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1306.80(17), mean: 1399.29, max: 1518.86
Date: 07-30 at 18:47:46, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1459.94, max: 1577.37
Date: 07-30 at 18:48:50, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1421.23, max: 1541.03
Date: 07-30 at 18:49:53, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1387.32, max: 1466.63
Date: 07-30 at 18:50:50, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1417.37, max: 1499.00
Date: 07-30 at 18:51:59, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1365.05, max: 1452.81
Date: 07-30 at 18:52:59, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1360.84, max: 1467.68
Date: 07-30 at 18:54:02, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1349.76, max: 1414.39
Date: 07-30 at 18:55:09, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1360.56, max: 1440.64
Date: 07-30 at 18:56:13, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1348.23, max: 1439.23
Date: 07-30 at 18:57:10, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1364.59, max: 1412.97
Date: 07-30 at 18:58:22, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 2464.43, max: 3058.95
Date: 07-30 at 18:59:26, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 2058.41, max: 2991.80
Date: 07-30 at 19:00:26, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1928.65, max: 2989.08
Date: 07-30 at 19:01:28, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1896.00, max: 2939.91
Date: 07-30 at 19:02:36, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1620.16, max: 2834.14
Date: 07-30 at 19:03:39, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1455.27, max: 1568.56
Date: 07-30 at 19:04:45, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1381.56, max: 1452.37
Date: 07-30 at 19:05:43, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1400.69, max: 1492.52
Date: 07-30 at 19:06:38, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1456.18, max: 1528.07
Date: 07-30 at 19:07:40, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 2465.70, max: 3026.32
Date: 07-30 at 19:08:39, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 2356.34, max: 2909.09
Date: 07-30 at 19:09:43, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 2114.80, max: 2853.33
Date: 07-30 at 19:10:46, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1787.03, max: 2874.30
Date: 07-30 at 19:11:52, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1705.37, max: 2854.38
Date: 07-30 at 19:12:48, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1549.62, max: 2647.21
Date: 07-30 at 19:13:50, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1508.76, max: 2586.39
Date: 07-30 at 19:14:54, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1300.29(16), mean: 1480.29, max: 2497.50
Date: 07-30 at 19:16:05, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1288.13(16), mean: 1357.32, max: 1421.60
Date: 07-30 at 19:17:01, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1285.66(16), mean: 1378.95, max: 1447.34
Date: 07-30 at 19:18:11, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1338.33, max: 1412.55
Date: 07-30 at 19:19:09, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1343.14, max: 1419.29
Date: 07-30 at 19:20:03, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1373.56, max: 1449.45
Date: 07-30 at 19:21:07, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1364.24, max: 1455.94
Date: 07-30 at 19:22:03, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1399.96, max: 1514.65
Date: 07-30 at 19:23:09, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1333.20, max: 1384.93
Date: 07-30 at 19:24:11, #particle: 15, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1347.26, max: 1421.13
Date: 07-30 at 19:25:20, #particle: 15, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1325.96, max: 1380.45
Date: 07-30 at 19:26:17, #particle: 15, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1328.83, max: 1435.35
Date: 07-30 at 19:27:17, #particle: 15, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1328.58, max: 1386.32
Date: 07-30 at 19:28:14, #particle: 15, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 2456.98, max: 2959.45
Date: 07-30 at 19:29:16, #particle: 15, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 2476.21, max: 2989.60
Date: 07-30 at 19:30:19, #particle: 15, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 2381.66, max: 2986.74
Date: 07-30 at 19:31:23, #particle: 15, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1928.70, max: 2869.97
Date: 07-30 at 19:32:30, #particle: 15, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1436.03, max: 1536.09
Date: 07-30 at 19:33:31, #particle: 15, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1432.22, max: 1516.44
Date: 07-30 at 19:34:26, #particle: 15, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1462.53, max: 1584.13
Date: 07-30 at 19:35:30, #particle: 15, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.11(16), mean: 1361.87, max: 1431.30
Date: 07-30 at 19:36:27, #particle: 15, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.34(16), mean: 1372.01, max: 1472.54
Date: 07-30 at 19:37:23, #particle: 15, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.11(16), mean: 1409.83, max: 1508.45
Date: 07-30 at 19:38:29, #particle: 15, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.11(16), mean: 1402.54, max: 1546.86
Date: 07-30 at 19:39:32, #particle: 15, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.11(16), mean: 1321.19, max: 1373.37
Date: 07-30 at 19:40:29, #particle: 15, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.11(16), mean: 1332.70, max: 1403.27
Date: 07-30 at 19:41:34, #particle: 15, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1257.58(15), mean: 1306.04, max: 1399.71
Date: 07-30 at 19:42:29, #particle: 15, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1257.58(15), mean: 1319.27, max: 1386.36
Date: 07-30 at 19:43:20, #particle: 15, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1257.58(15), mean: 1343.23, max: 1404.22
Date: 07-30 at 19:44:26, #particle: 15, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.93(15), mean: 1285.22, max: 1340.16
Date: 07-30 at 19:45:19, #particle: 15, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1251.93(15), mean: 1289.73, max: 1324.50
Date: 07-30 at 19:46:23, #particle: 15, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1248.70(15), mean: 1270.84, max: 1355.03
Date: 07-30 at 19:47:18, #particle: 15, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1248.70(15), mean: 1279.08, max: 1374.13
