Date: 08-01 at 16:42:41, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1431.79(18), mean: 1849.59, max: 2741.42
Date: 08-01 at 16:43:53, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1371.19(17), mean: 1894.72, max: 2761.13
Date: 08-01 at 16:44:55, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1343.65(17), mean: 1704.46, max: 2720.82
Date: 08-01 at 16:46:04, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1331.09(17), mean: 1449.92, max: 1609.06
Date: 08-01 at 16:47:00, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1328.51(16), mean: 1473.94, max: 1652.17
Date: 08-01 at 16:48:04, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1328.48(16), mean: 1464.20, max: 1614.40
Date: 08-01 at 16:49:10, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1328.48(16), mean: 1416.24, max: 1568.67
Date: 08-01 at 16:50:09, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.77(16), mean: 1444.66, max: 1614.62
Date: 08-01 at 16:51:11, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1453.57, max: 1655.09
Date: 08-01 at 16:52:12, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1462.09, max: 1655.77
Date: 08-01 at 16:53:21, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1443.67, max: 1655.82
Date: 08-01 at 16:54:23, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1436.81, max: 1572.88
Date: 08-01 at 16:55:33, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1371.70, max: 1448.03
Date: 08-01 at 16:56:38, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1371.46, max: 1487.77
Date: 08-01 at 16:57:41, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1314.84(16), mean: 1367.96, max: 1427.86
Date: 08-01 at 16:58:40, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.46(16), mean: 1370.74, max: 1441.89
Date: 08-01 at 16:59:41, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.46(16), mean: 1415.75, max: 1485.78
Date: 08-01 at 17:00:48, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.46(16), mean: 1386.54, max: 1511.82
Date: 08-01 at 17:01:55, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.46(16), mean: 1357.36, max: 1426.56
Date: 08-01 at 17:02:50, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1312.46(16), mean: 1395.02, max: 1441.66
Date: 08-01 at 17:03:54, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1310.47(16), mean: 1347.83, max: 1439.44
Date: 08-01 at 17:04:50, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1297.46(16), mean: 1380.01, max: 1484.76
Date: 08-01 at 17:05:53, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1335.53, max: 1383.52
Date: 08-01 at 17:07:03, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1333.22, max: 1387.37
Date: 08-01 at 17:08:03, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1323.39, max: 1361.21
Date: 08-01 at 17:09:13, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1335.89, max: 1369.76
Date: 08-01 at 17:10:16, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1323.66, max: 1370.99
Date: 08-01 at 17:11:21, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.70(16), mean: 1328.11, max: 1362.09
