Date: 07-30 at 01:25:39, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1506.93(18), mean: 2086.76, max: 2871.63
Date: 07-30 at 01:26:43, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1351.87(16), mean: 2077.94, max: 2891.05
Date: 07-30 at 01:27:40, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1340.00(16), mean: 1861.48, max: 2871.85
Date: 07-30 at 01:28:45, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1337.78(16), mean: 1860.49, max: 2899.87
Date: 07-30 at 01:29:44, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1337.78(16), mean: 1621.67, max: 2577.96
Date: 07-30 at 01:30:47, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1333.71(16), mean: 1598.67, max: 2535.75
Date: 07-30 at 01:31:48, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1321.96(16), mean: 1457.67, max: 1663.62
Date: 07-30 at 01:32:56, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1313.72(17), mean: 1373.09, max: 1498.08
Date: 07-30 at 01:33:54, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.00(16), mean: 1382.62, max: 1518.17
Date: 07-30 at 01:34:56, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1279.21(16), mean: 1342.81, max: 1415.80
Date: 07-30 at 01:35:55, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1275.50(16), mean: 1368.43, max: 1424.15
Date: 07-30 at 01:36:54, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.61(15), mean: 1361.27, max: 1446.59
Date: 07-30 at 01:37:49, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1258.78(15), mean: 1333.42, max: 1403.03
Date: 07-30 at 01:38:41, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1258.78(15), mean: 1339.31, max: 1461.72
Date: 07-30 at 01:39:49, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1256.96(17), mean: 1300.36, max: 1374.76
Date: 07-30 at 01:40:53, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1247.15(16), mean: 1305.96, max: 1374.76
Date: 07-30 at 01:41:55, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1307.93, max: 1362.25
Date: 07-30 at 01:42:52, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1317.52, max: 1380.19
Date: 07-30 at 01:43:55, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1281.71, max: 1329.35
Date: 07-30 at 01:45:00, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1280.19, max: 1327.95
Date: 07-30 at 01:45:58, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1291.90, max: 1358.47
Date: 07-30 at 01:46:56, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1296.69, max: 1361.60
Date: 07-30 at 01:47:58, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1281.89, max: 1326.45
Date: 07-30 at 01:49:06, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1279.81, max: 1326.45
Date: 07-30 at 01:50:03, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1329.69, max: 1387.02
Date: 07-30 at 01:51:12, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1280.21, max: 1320.31
Date: 07-30 at 01:52:06, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 2460.72, max: 3058.95
Date: 07-30 at 01:53:11, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 2143.35, max: 3048.02
Date: 07-30 at 01:54:07, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 2007.54, max: 2950.62
Date: 07-30 at 01:55:04, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1997.14, max: 2908.84
Date: 07-30 at 01:56:09, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1762.37, max: 2839.72
Date: 07-30 at 01:57:16, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1382.46, max: 1498.86
Date: 07-30 at 01:58:15, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1244.72(16), mean: 1379.80, max: 1525.43
