Date: 07-29 at 21:52:33, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1448.87(19), mean: 2099.93, max: 2870.10
Date: 07-29 at 21:53:15, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1354.30(16), mean: 2089.62, max: 2862.07
Date: 07-29 at 21:54:07, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1329.62(16), mean: 1937.79, max: 2677.91
Date: 07-29 at 21:55:08, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1327.10(16), mean: 1844.55, max: 2574.57
Date: 07-29 at 21:55:59, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1693.45, max: 2423.01
Date: 07-29 at 21:56:50, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1444.83, max: 1553.27
Date: 07-29 at 21:57:55, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1380.34, max: 1512.47
Date: 07-29 at 21:58:43, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1433.98, max: 1548.33
Date: 07-29 at 21:59:38, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1449.62, max: 1537.39
Date: 07-29 at 22:00:31, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1443.22, max: 1583.34
Date: 07-29 at 22:01:28, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1324.95(16), mean: 1432.33, max: 1630.65
Date: 07-29 at 22:02:23, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1313.52(16), mean: 1386.66, max: 1465.34
Date: 07-29 at 22:03:15, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1311.56(16), mean: 1399.74, max: 1467.68
Date: 07-29 at 22:04:14, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1365.75, max: 1421.11
Date: 07-29 at 22:05:09, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1369.35, max: 1449.62
Date: 07-29 at 22:06:06, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1364.12, max: 1417.28
Date: 07-29 at 22:07:05, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1351.67, max: 1397.35
Date: 07-29 at 22:08:00, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1381.44, max: 1444.50
Date: 07-29 at 22:08:56, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1353.23, max: 1458.65
Date: 07-29 at 22:09:54, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1340.89, max: 1387.15
Date: 07-29 at 22:10:50, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1334.35, max: 1390.92
Date: 07-29 at 22:11:47, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1358.09, max: 1416.38
Date: 07-29 at 22:12:46, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1400.87, max: 1476.32
Date: 07-29 at 22:13:45, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 2463.92, max: 3058.95
Date: 07-29 at 22:14:45, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 2330.28, max: 3026.95
Date: 07-29 at 22:15:49, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 2105.95, max: 3008.30
Date: 07-29 at 22:16:56, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 2079.07, max: 3012.40
Date: 07-29 at 22:17:56, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1809.65, max: 2832.90
Date: 07-29 at 22:19:01, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1292.69(16), mean: 1711.13, max: 2779.30
