Date: 07-30 at 03:36:23, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1464.75(17), mean: 2283.27, max: 2823.36
Date: 07-30 at 03:37:25, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1350.80(16), mean: 2153.27, max: 2843.74
Date: 07-30 at 03:38:27, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 2023.05, max: 2680.60
Date: 07-30 at 03:39:28, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 2011.91, max: 2634.42
Date: 07-30 at 03:40:33, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 1664.77, max: 2559.61
Date: 07-30 at 03:41:38, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 1533.70, max: 2352.00
Date: 07-30 at 03:42:47, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 1405.25, max: 1499.32
Date: 07-30 at 03:43:43, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 1452.91, max: 1543.20
Date: 07-30 at 03:44:53, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1320.01(16), mean: 1389.31, max: 1448.63
Date: 07-30 at 03:45:58, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1318.56(17), mean: 1373.39, max: 1422.79
Date: 07-30 at 03:46:48, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1298.02(16), mean: 1425.76, max: 1480.99
Date: 07-30 at 03:47:44, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1296.91(16), mean: 1389.07, max: 1499.92
Date: 07-30 at 03:48:41, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1296.91(16), mean: 1399.69, max: 1513.08
Date: 07-30 at 03:49:42, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1296.91(16), mean: 1417.00, max: 1573.24
Date: 07-30 at 03:50:48, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1296.83(16), mean: 1348.52, max: 1425.16
Date: 07-30 at 03:51:44, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1391.31, max: 1473.10
Date: 07-30 at 03:52:40, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1368.80, max: 1437.77
Date: 07-30 at 03:53:43, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1342.08, max: 1370.46
Date: 07-30 at 03:54:41, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1367.80, max: 1419.21
Date: 07-30 at 03:55:38, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1347.63, max: 1409.80
Date: 07-30 at 03:56:38, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1334.12, max: 1367.14
Date: 07-30 at 03:57:35, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1344.26, max: 1398.62
Date: 07-30 at 03:58:45, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1284.46(16), mean: 1338.04, max: 1384.01
Date: 07-30 at 03:59:40, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1279.30(16), mean: 1358.60, max: 1423.72
Date: 07-30 at 04:00:33, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1273.09(16), mean: 1384.04, max: 1463.77
Date: 07-30 at 04:01:33, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1273.09(16), mean: 1371.17, max: 1505.81
Date: 07-30 at 04:02:32, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1273.09(16), mean: 1369.92, max: 1510.71
