Date: 11-20 at 13:09:02, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1204.31(8), mean: 2339.90, max: 3971.27
Date: 11-20 at 13:10:02, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1132.18(8), mean: 2149.76, max: 3803.22
Date: 11-20 at 13:11:04, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 1016.64(8), mean: 1608.79, max: 2894.70
Date: 11-20 at 13:12:03, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 981.59(8), mean: 1471.99, max: 2489.39
Date: 11-20 at 13:13:06, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1459.41, max: 2374.75
Date: 11-20 at 13:14:07, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1498.54, max: 2310.00
Date: 11-20 at 13:15:09, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1136.35, max: 1221.10
Date: 11-20 at 13:16:12, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1062.73, max: 1178.29
Date: 11-20 at 13:17:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1065.51, max: 1141.35
Date: 11-20 at 13:18:16, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 955.24(7), mean: 1121.54, max: 1223.60
Date: 11-20 at 13:19:17, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 939.10(8), mean: 1018.92, max: 1209.00
Date: 11-20 at 13:20:20, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 859.12(7), mean: 1026.93, max: 1231.35
Date: 11-20 at 13:21:22, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 856.66(7), mean: 977.39, max: 1064.74
Date: 11-20 at 13:22:22, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 946.73, max: 1090.41
Date: 11-20 at 13:23:20, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 925.74, max: 1028.35
Date: 11-20 at 13:24:24, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 949.39, max: 1031.23
Date: 11-20 at 13:25:21, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 912.15, max: 999.12
Date: 11-20 at 13:26:25, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 911.65, max: 998.53
Date: 11-20 at 13:27:26, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 893.54, max: 998.44
Date: 11-20 at 13:28:25, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 890.96, max: 998.44
Date: 11-20 at 13:29:23, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 890.76, max: 998.44
Date: 11-20 at 13:30:24, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 890.76, max: 998.44
Date: 11-20 at 13:31:20, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 890.79, max: 998.44
Date: 11-20 at 13:32:19, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 778.93, best obj: 855.09(7), mean: 895.09, max: 998.44
