Date: 12-28 at 05:52:29, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1508.36(12), mean: 3420.40, max: 3890.11
Date: 12-28 at 05:53:17, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1363.90(11), mean: 3229.42, max: 3797.22
Date: 12-28 at 05:54:03, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1347.10(11), mean: 3083.80, max: 3583.98
Date: 12-28 at 05:54:52, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1238.30(13), mean: 2868.96, max: 3497.75
Date: 12-28 at 05:55:45, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1143.95(13), mean: 2561.85, max: 3212.70
Date: 12-28 at 05:56:33, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1053.43(12), mean: 2441.82, max: 3050.92
Date: 12-28 at 05:57:25, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.86(12), mean: 2074.31, max: 2972.49
Date: 12-28 at 05:58:20, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.86(12), mean: 1743.76, max: 2861.23
Date: 12-28 at 05:59:12, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.86(12), mean: 1564.64, max: 2780.04
Date: 12-28 at 06:00:05, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.86(12), mean: 1303.89, max: 2402.10
Date: 12-28 at 06:00:59, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1014.38(12), mean: 1217.19, max: 2434.73
Date: 12-28 at 06:01:54, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 953.39(12), mean: 1154.97, max: 1335.34
Date: 12-28 at 06:02:46, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 951.94(12), mean: 1088.88, max: 1260.73
Date: 12-28 at 06:03:44, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 951.94(12), mean: 1038.13, max: 1118.05
Date: 12-28 at 06:04:36, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 951.94(12), mean: 1022.44, max: 1144.11
Date: 12-28 at 06:05:34, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 951.94(12), mean: 999.65, max: 1040.89
Date: 12-28 at 06:06:28, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 949.47(12), mean: 1004.17, max: 1052.77
Date: 12-28 at 06:07:22, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 948.39(12), mean: 999.38, max: 1063.76
Date: 12-28 at 06:08:16, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 920.38(12), mean: 983.59, max: 1040.89
Date: 12-28 at 06:09:02, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 920.38(12), mean: 1016.91, max: 1110.23
Date: 12-28 at 06:09:53, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 907.97(11), mean: 980.41, max: 1023.44
Date: 12-28 at 06:10:45, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 907.97(11), mean: 978.90, max: 1023.19
Date: 12-28 at 06:11:33, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 907.97(11), mean: 970.10, max: 1002.33
Date: 12-28 at 06:12:24, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 907.97(11), mean: 968.74, max: 1033.16
Date: 12-28 at 06:13:12, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 886.51(11), mean: 937.36, max: 989.84
