Date: 07-10 at 23:06:22, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1557.30(14) mean: 2625.28, max: 3264.69
Date: 07-10 at 23:07:17, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1449.54(14) mean: 2509.90, max: 3193.83
Date: 07-10 at 23:08:09, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1440.59(14) mean: 2363.00, max: 3201.10
Date: 07-10 at 23:09:04, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1435.74(14) mean: 2111.53, max: 3079.92
Date: 07-10 at 23:09:57, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1435.74(14) mean: 1912.93, max: 2996.88
Date: 07-10 at 23:10:51, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1432.43(14) mean: 1544.21, max: 1701.79
Date: 07-10 at 23:11:46, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1430.94(14) mean: 1578.62, max: 1743.63
Date: 07-10 at 23:12:37, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1430.94(14) mean: 1600.12, max: 1799.90
Date: 07-10 at 23:13:28, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1430.94(14) mean: 1592.34, max: 1809.67
Date: 07-10 at 23:14:24, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1430.94(14) mean: 1490.29, max: 1568.43
Date: 07-10 at 23:15:18, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1414.81(13) mean: 1466.24, max: 1528.93
Date: 07-10 at 23:16:10, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1525.62, max: 1598.04
Date: 07-10 at 23:17:05, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1535.80, max: 1658.96
Date: 07-10 at 23:18:06, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1485.30, max: 1540.32
Date: 07-10 at 23:19:06, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1470.52, max: 1539.61
Date: 07-10 at 23:19:59, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1474.76, max: 1558.40
Date: 07-10 at 23:20:48, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1502.06, max: 1632.85
Date: 07-10 at 23:21:43, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1469.30, max: 1516.04
Date: 07-10 at 23:22:37, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.63(13) mean: 1490.37, max: 1564.39
Date: 07-10 at 23:23:35, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1460.79, max: 1516.04
Date: 07-10 at 23:24:30, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1468.57, max: 1545.52
Date: 07-10 at 23:25:19, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1475.00, max: 1599.50
Date: 07-10 at 23:26:15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1479.21, max: 1642.27
Date: 07-10 at 23:27:20, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1468.89, max: 1517.94
Date: 07-10 at 23:28:12, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1461.18, max: 1517.91
Date: 07-10 at 23:29:09, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1459.32, max: 1517.52
Date: 07-10 at 23:29:58, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1481.87, max: 1603.80
Date: 07-10 at 23:30:47, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1454.79, max: 1479.16
Date: 07-10 at 23:31:43, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1410.54(13) mean: 1454.07, max: 1478.28
Date: 07-10 at 23:32:36, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1395.57(13) mean: 1455.68, max: 1476.26
Date: 07-10 at 23:33:25, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1392.24(13) mean: 1461.15, max: 1551.00
Date: 07-10 at 23:34:23, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1392.24(13) mean: 1446.54, max: 1469.61
Date: 07-10 at 23:35:15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1392.24(13) mean: 1448.05, max: 1471.81
Date: 07-10 at 23:36:06, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1392.24(13) mean: 1435.58, max: 1454.94
