Date: 07-23 at 05:44:19, #particle: 30, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1664.65(6), mean: 2685.86, max: 3574.50
Date: 07-23 at 05:45:25, #particle: 30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1599.94(11), mean: 2425.62, max: 3324.44
Date: 07-23 at 05:46:41, #particle: 30, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1448.72(13), mean: 2268.64, max: 3271.59
Date: 07-23 at 05:48:08, #particle: 30, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1371.93(13), mean: 2076.75, max: 2852.18
Date: 07-23 at 05:49:35, #particle: 30, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1353.08(13), mean: 1969.75, max: 2758.03
Date: 07-23 at 05:51:07, #particle: 30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1347.21(13), mean: 1758.94, max: 2661.55
Date: 07-23 at 05:52:44, #particle: 30, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1312.14(12), mean: 1403.02, max: 1481.82
Date: 07-23 at 05:53:59, #particle: 30, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1290.41(11), mean: 1457.75, max: 1553.03
Date: 07-23 at 05:55:23, #particle: 30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1288.13(11), mean: 1414.19, max: 1574.69
Date: 07-23 at 05:56:43, #particle: 30, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1245.69(11), mean: 1459.01, max: 1602.35
Date: 07-23 at 05:58:15, #particle: 30, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1242.79(11), mean: 1336.23, max: 1564.26
Date: 07-23 at 05:59:42, #particle: 30, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1241.49(11), mean: 1367.84, max: 1581.50
Date: 07-23 at 06:01:14, #particle: 30, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1239.20(11), mean: 1327.00, max: 1467.92
Date: 07-23 at 06:02:42, #particle: 30, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1238.98(11), mean: 1303.68, max: 1488.84
Date: 07-23 at 06:04:13, #particle: 30, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1238.98(11), mean: 1330.79, max: 1499.11
Date: 07-23 at 06:05:41, #particle: 30, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1234.05(11), mean: 1345.97, max: 1426.88
Date: 07-23 at 06:07:03, #particle: 30, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1234.05(11), mean: 1364.30, max: 1473.71
Date: 07-23 at 06:08:26, #particle: 30, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1215.20(11), mean: 1259.92, max: 1317.55
Date: 07-23 at 06:09:44, #particle: 30, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1213.57(11), mean: 1278.54, max: 1341.02
Date: 07-23 at 06:11:25, #particle: 30, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1212.78(11), mean: 1266.12, max: 1320.65
Date: 07-23 at 06:13:15, #particle: 30, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1209.82(11), mean: 1252.08, max: 1279.78
Date: 07-23 at 06:14:46, #particle: 30, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1209.82(11), mean: 1254.96, max: 1344.52
Date: 07-23 at 06:16:23, #particle: 30, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1209.82(11), mean: 1237.89, max: 1310.67
Date: 07-23 at 06:17:53, #particle: 30, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1209.82(11), mean: 1245.87, max: 1347.50
Date: 07-23 at 06:19:26, #particle: 30, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1204.09(10), mean: 1234.46, max: 1282.79
Date: 07-23 at 06:20:52, #particle: 30, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1200.32(10), mean: 1245.42, max: 1320.19
Date: 07-23 at 06:22:10, #particle: 30, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1200.32(10), mean: 1253.12, max: 1363.41
Date: 07-23 at 06:23:28, #particle: 30, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1192.05(10), mean: 1228.44, max: 1292.32
Date: 07-23 at 06:24:52, #particle: 30, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1186.57(10), mean: 1220.80, max: 1316.73
Date: 07-23 at 06:26:34, #particle: 30, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1186.57(10), mean: 1219.29, max: 1330.95
Date: 07-23 at 06:28:02, #particle: 30, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1186.57(10), mean: 1214.40, max: 1252.34
Date: 07-23 at 06:29:31, #particle: 30, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1186.57(10), mean: 1214.94, max: 1265.27
Date: 07-23 at 06:30:57, #particle: 30, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1186.57(10), mean: 1210.93, max: 1253.52
Date: 07-23 at 06:32:32, #particle: 30, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1207.66, max: 1245.50
Date: 07-23 at 06:34:09, #particle: 30, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1206.55, max: 1238.58
Date: 07-23 at 06:35:36, #particle: 30, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1206.50, max: 1238.80
Date: 07-23 at 06:37:10, #particle: 30, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1207.71, max: 1238.58
Date: 07-23 at 06:38:36, #particle: 30, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1197.42, max: 1217.26
Date: 07-23 at 06:40:04, #particle: 30, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1196.92, max: 1217.26
Date: 07-23 at 06:41:33, #particle: 30, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1196.99, max: 1215.52
Date: 07-23 at 06:42:51, #particle: 30, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1195.89, max: 1215.52
Date: 07-23 at 06:44:18, #particle: 30, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1195.35, max: 1215.52
Date: 07-23 at 06:45:49, #particle: 30, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1194.48, max: 1210.61
Date: 07-23 at 06:47:22, #particle: 30, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1194.99, max: 1210.61
Date: 07-23 at 06:49:01, #particle: 30, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1193.95, max: 1210.61
Date: 07-23 at 06:50:34, #particle: 30, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1193.95, max: 1210.61
Date: 07-23 at 06:52:03, #particle: 30, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1193.95, max: 1210.61
Date: 07-23 at 06:53:35, #particle: 30, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1198.06, max: 1219.37
Date: 07-23 at 06:55:06, #particle: 30, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1195.55, max: 1215.52
Date: 07-23 at 06:56:38, #particle: 30, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1196.81, max: 1215.52
Date: 07-23 at 06:58:07, #particle: 30, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1195.68, max: 1215.52
Date: 07-23 at 06:59:26, #particle: 30, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1194.49, max: 1210.61
Date: 07-23 at 07:00:52, #particle: 30, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1194.49, max: 1210.61
Date: 07-23 at 07:02:21, #particle: 30, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1985.97, max: 3176.49
Date: 07-23 at 07:03:49, #particle: 30, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1399.57, max: 2778.47
Date: 07-23 at 07:05:22, #particle: 30, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1395.40, max: 2618.15
Date: 07-23 at 07:06:26, #particle: 30, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1341.75, max: 2216.82
Date: 07-23 at 07:07:49, #particle: 30, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1354.61, max: 2246.28
Date: 07-23 at 07:09:17, #particle: 30, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1321.80, max: 2168.96
Date: 07-23 at 07:10:41, #particle: 30, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1309.17, max: 2052.64
Date: 07-23 at 07:12:12, #particle: 30, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1275.23, max: 1567.71
Date: 07-23 at 07:13:42, #particle: 30, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1240.80, max: 1578.90
Date: 07-23 at 07:15:08, #particle: 30, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1239.58, max: 1403.25
Date: 07-23 at 07:16:43, #particle: 30, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1244.11, max: 1408.59
Date: 07-23 at 07:18:14, #particle: 30, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1223.10, max: 1301.42
Date: 07-23 at 07:19:39, #particle: 30, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1225.42, max: 1336.35
Date: 07-23 at 07:21:09, #particle: 30, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1217.95, max: 1316.12
Date: 07-23 at 07:22:47, #particle: 30, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1217.39, max: 1306.38
Date: 07-23 at 07:24:20, #particle: 30, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1182.87(9), mean: 1237.83, max: 1340.10
