Date: 07-24 at 22:46:15, #particle: 50, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1793.71(23), mean: 2386.25, max: 2759.44
Date: 07-24 at 22:51:01, #particle: 50, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1719.46(22), mean: 2313.82, max: 2776.54
Date: 07-24 at 22:55:44, #particle: 50, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.78(21), mean: 2244.04, max: 2748.00
Date: 07-24 at 23:00:27, #particle: 50, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.34(21), mean: 2182.74, max: 2768.67
Date: 07-24 at 23:05:13, #particle: 50, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1824.49, max: 1989.96
Date: 07-24 at 23:09:44, #particle: 50, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1844.70, max: 2026.29
Date: 07-24 at 23:14:19, #particle: 50, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1852.11, max: 2048.08
Date: 07-24 at 23:18:55, #particle: 50, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1799.26, max: 2025.05
Date: 07-24 at 23:23:28, #particle: 50, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1861.49, max: 2087.62
Date: 07-24 at 23:28:06, #particle: 50, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1829.14, max: 2110.28
Date: 07-24 at 23:32:43, #particle: 50, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1780.46, max: 2075.73
Date: 07-24 at 23:37:20, #particle: 50, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1744.12, max: 1889.56
Date: 07-24 at 23:42:00, #particle: 50, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1744.01, max: 1844.53
Date: 07-24 at 23:46:31, #particle: 50, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1793.98, max: 1906.62
Date: 07-24 at 23:51:05, #particle: 50, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1793.06, max: 1935.19
Date: 07-24 at 23:55:40, #particle: 50, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1680.05(21), mean: 1784.66, max: 1906.15
