Date: 09-30 at 01:16:43, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 4728.82(21), mean: 9548.46, max: 11081.81
Date: 09-30 at 01:26:52, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 4341.70(21), mean: 9157.31, max: 10935.67
Date: 09-30 at 01:37:06, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 4158.53(21), mean: 9106.43, max: 10837.60
Date: 09-30 at 01:47:24, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3939.12(20), mean: 9025.61, max: 10733.26
Date: 09-30 at 01:57:20, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3919.83(20), mean: 8478.80, max: 10537.88
Date: 09-30 at 02:08:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3868.35(20), mean: 6644.07, max: 10361.21
Date: 09-30 at 02:19:02, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3868.35(20), mean: 6648.70, max: 10255.92
Date: 09-30 at 02:29:03, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3868.35(20), mean: 6302.89, max: 9829.90
Date: 09-30 at 02:40:56, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3787.86(22), mean: 5020.29, max: 8901.55
Date: 09-30 at 02:51:47, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3716.62(22), mean: 4747.48, max: 8373.13
Date: 09-30 at 03:03:14, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3692.61(22), mean: 4439.61, max: 8293.41
Date: 09-30 at 03:13:40, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3692.44(22), mean: 4382.24, max: 8188.31
Date: 09-30 at 03:24:39, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3685.30(22), mean: 4412.07, max: 8017.08
Date: 09-30 at 03:35:11, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3685.30(22), mean: 4293.45, max: 4670.80
Date: 09-30 at 03:46:01, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3685.30(22), mean: 4327.10, max: 4793.58
Date: 09-30 at 03:56:44, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3685.30(22), mean: 4375.64, max: 4897.54
Date: 09-30 at 04:07:18, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 3008.33, best obj: 3685.30(22), mean: 4283.03, max: 4879.50
