Date: 07-15 at 19:12:51, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1445.62(11) mean: 3056.41, max: 3916.77
Date: 07-15 at 19:13:38, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1210.65(11) mean: 2587.52, max: 3364.68
Date: 07-15 at 19:14:25, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1133.18(11) mean: 2440.90, max: 3181.59
Date: 07-15 at 19:15:14, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1117.57(11) mean: 2351.92, max: 3110.78
Date: 07-15 at 19:16:06, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1115.16(11) mean: 2305.13, max: 3026.85
Date: 07-15 at 19:17:00, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1104.93(12) mean: 1983.82, max: 2959.31
Date: 07-15 at 19:17:51, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1091.63(12) mean: 1782.39, max: 2770.85
Date: 07-15 at 19:18:53, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1091.44(12) mean: 1210.99, max: 1345.71
Date: 07-15 at 19:19:44, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1091.44(12) mean: 1276.94, max: 1393.01
Date: 07-15 at 19:20:34, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1075.43(14) mean: 1231.64, max: 1389.75
Date: 07-15 at 19:21:26, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1068.18(14) mean: 1289.86, max: 1449.41
Date: 07-15 at 19:22:20, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1068.18(14) mean: 1270.00, max: 1458.94
Date: 07-15 at 19:23:12, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1068.18(14) mean: 1256.42, max: 1462.16
Date: 07-15 at 19:24:13, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1040.94(13) mean: 1122.73, max: 1224.90
Date: 07-15 at 19:25:03, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1039.11(13) mean: 1213.69, max: 1331.76
Date: 07-15 at 19:26:01, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 1031.25(15) mean: 1111.60, max: 1175.22
Date: 07-15 at 19:26:52, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 991.11(14) mean: 1144.60, max: 1216.65
Date: 07-15 at 19:27:49, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1115.10, max: 1207.76
Date: 07-15 at 19:28:44, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1093.40, max: 1183.49
Date: 07-15 at 19:29:40, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1108.50, max: 1218.61
Date: 07-15 at 19:30:39, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1094.75, max: 1183.49
Date: 07-15 at 19:31:37, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1094.68, max: 1183.49
Date: 07-15 at 19:32:32, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 965.68(13) mean: 1106.39, max: 1183.49
Date: 07-15 at 19:33:24, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 963.72(13) mean: 1000.46, max: 1114.29
Date: 07-15 at 19:34:22, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 934.54(13) mean: 983.37, max: 1057.37
Date: 07-15 at 19:35:15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 901.72(12) mean: 976.49, max: 1031.06
Date: 07-15 at 19:36:06, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 901.72(12) mean: 975.76, max: 1030.57
Date: 07-15 at 19:36:55, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 901.72(12) mean: 949.14, max: 1030.68
Date: 07-15 at 19:37:49, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 873.57(11) mean: 921.01, max: 951.65
Date: 07-15 at 19:38:39, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 873.57(11) mean: 917.10, max: 950.95
Date: 07-15 at 19:39:34, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 873.57(11) mean: 919.79, max: 950.95
Date: 07-15 at 19:40:27, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 873.57(11) mean: 918.36, max: 951.39
Date: 07-15 at 19:41:23, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 915.41, max: 950.95
Date: 07-15 at 19:42:14, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 911.60, max: 943.28
Date: 07-15 at 19:43:04, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 911.80, max: 943.71
Date: 07-15 at 19:43:56, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 908.49, max: 937.28
Date: 07-15 at 19:44:45, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 882.49, max: 904.27
Date: 07-15 at 19:45:32, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 882.49, max: 904.27
Date: 07-15 at 19:46:20, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 882.49, max: 904.27
Date: 07-15 at 19:47:07, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 882.49, max: 904.27
Date: 07-15 at 19:47:57, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 882.49, max: 904.27
Date: 07-15 at 19:48:46, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 868.41, max: 868.41
Date: 07-15 at 19:49:34, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78 best obj: 868.41(11) mean: 868.41, max: 868.41
