Date: 08-09 at 15:43:12, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1384.80(4), mean: 2981.29, max: 3732.06
Date: 08-09 at 15:44:27, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1338.75(4), mean: 2588.91, max: 3325.87
Date: 08-09 at 15:45:31, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1281.82(4), mean: 2081.21, max: 2800.95
Date: 08-09 at 15:46:37, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1277.81(8), mean: 1967.43, max: 2778.15
Date: 08-09 at 15:48:01, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1223.47(8), mean: 1636.47, max: 2449.69
Date: 08-09 at 15:49:26, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1149.51(8), mean: 1400.67, max: 2114.93
Date: 08-09 at 15:50:46, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1116.35(7), mean: 1480.21, max: 2218.62
Date: 08-09 at 15:52:11, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1081.56(7), mean: 1347.24, max: 1974.85
Date: 08-09 at 15:53:32, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1381.40, max: 2008.97
Date: 08-09 at 15:55:01, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1387.98, max: 2044.36
Date: 08-09 at 15:56:35, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1210.16, max: 1282.07
Date: 08-09 at 15:57:52, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1219.27, max: 1318.50
Date: 08-09 at 15:59:06, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1276.90, max: 1395.54
Date: 08-09 at 16:00:17, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1275.60, max: 1591.31
Date: 08-09 at 16:01:33, #particle: 25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1157.32, max: 1559.98
Date: 08-09 at 16:02:56, #particle: 25, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.85(7), mean: 1186.39, max: 1568.99
Date: 08-09 at 16:04:30, #particle: 25, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.72(7), mean: 1136.75, max: 1246.33
Date: 08-09 at 16:05:38, #particle: 25, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.72(7), mean: 1136.91, max: 1258.05
Date: 08-09 at 16:06:46, #particle: 25, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.72(7), mean: 1120.26, max: 1237.27
Date: 08-09 at 16:08:08, #particle: 25, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1076.72(7), mean: 1118.57, max: 1253.89
