Date: 01-04 at 01:53:56, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1450.55(14), mean: 2444.93, max: 2843.90
Date: 01-04 at 01:54:51, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1363.28(14), mean: 2408.71, max: 2779.26
Date: 01-04 at 01:55:51, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1313.55(14), mean: 2198.25, max: 2680.91
Date: 01-04 at 01:56:46, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 2131.98, max: 2683.10
Date: 01-04 at 01:57:38, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 2149.70, max: 2703.07
Date: 01-04 at 01:58:35, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1976.61, max: 2652.23
Date: 01-04 at 01:59:34, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1972.89, max: 2616.55
Date: 01-04 at 02:00:37, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1735.62, max: 2515.15
Date: 01-04 at 02:01:36, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1610.95, max: 2270.78
Date: 01-04 at 02:02:36, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1410.22, max: 1635.60
Date: 01-04 at 02:03:26, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1450.07, max: 1643.20
Date: 01-04 at 02:04:24, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1403.63, max: 1683.64
Date: 01-04 at 02:05:20, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1533.83, max: 1705.33
Date: 01-04 at 02:06:18, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.57(14), mean: 1388.97, max: 1728.97
