Date: 07-17 at 14:39:41, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 1076.59(8) mean: 3266.45, max: 4575.26
Date: 07-17 at 14:40:33, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 888.80(8) mean: 2207.39, max: 3942.17
Date: 07-17 at 14:41:18, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 872.32(8) mean: 1440.87, max: 3002.31
Date: 07-17 at 14:42:03, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 826.34(8) mean: 1146.80, max: 2431.23
Date: 07-17 at 14:42:50, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 818.67(8) mean: 1182.49, max: 2472.80
Date: 07-17 at 14:43:34, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 780.55(7) mean: 1161.74, max: 2293.98
Date: 07-17 at 14:44:16, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 780.55(7) mean: 1175.37, max: 2290.93
Date: 07-17 at 14:45:04, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 780.55(7) mean: 903.99, max: 1009.85
Date: 07-17 at 14:45:45, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 780.55(7) mean: 929.19, max: 1045.09
Date: 07-17 at 14:46:28, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 780.55(7) mean: 922.62, max: 1047.52
Date: 07-17 at 14:47:15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 776.13(7) mean: 864.79, max: 1004.79
Date: 07-17 at 14:47:56, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 776.13(7) mean: 863.48, max: 1034.57
Date: 07-17 at 14:48:39, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 749.33(6) mean: 818.57, max: 893.87
Date: 07-17 at 14:49:27, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.09, max: 841.02
Date: 07-17 at 14:50:09, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 795.97, max: 839.78
Date: 07-17 at 14:50:51, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 795.97, max: 839.78
Date: 07-17 at 14:51:34, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 810.92, max: 871.81
Date: 07-17 at 14:52:19, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.49, max: 850.33
Date: 07-17 at 14:53:03, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 796.92, max: 840.00
Date: 07-17 at 14:53:49, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 796.89, max: 839.64
Date: 07-17 at 14:54:32, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 794.57, max: 836.44
Date: 07-17 at 14:55:21, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 794.90, max: 838.92
Date: 07-17 at 14:56:05, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 794.90, max: 838.92
Date: 07-17 at 14:56:49, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 794.57, max: 836.44
Date: 07-17 at 14:57:36, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 794.57, max: 836.44
Date: 07-17 at 14:58:23, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 810.16, max: 895.22
Date: 07-17 at 14:59:07, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 801.89, max: 873.11
Date: 07-17 at 14:59:51, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 801.47, max: 868.30
Date: 07-17 at 15:00:36, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.06, max: 836.44
Date: 07-17 at 15:01:23, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.06, max: 836.44
Date: 07-17 at 15:02:08, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.06, max: 836.44
Date: 07-17 at 15:02:50, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 747.67(6) mean: 799.06, max: 836.44
