Date: 07-10 at 21:33:02, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1538.06(14) mean: 2562.89, max: 3189.82
Date: 07-10 at 21:33:51, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1518.61(14) mean: 2263.45, max: 3144.28
Date: 07-10 at 21:34:43, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1516.40(14) mean: 2201.00, max: 3109.17
Date: 07-10 at 21:35:34, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1516.40(14) mean: 2026.38, max: 2777.78
Date: 07-10 at 21:36:23, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1516.40(14) mean: 1906.29, max: 2667.65
Date: 07-10 at 21:37:15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1492.54(15) mean: 1567.34, max: 1672.96
Date: 07-10 at 21:38:03, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1486.29(15) mean: 1651.74, max: 1777.65
Date: 07-10 at 21:38:50, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1481.15(15) mean: 1708.86, max: 1825.33
Date: 07-10 at 21:39:47, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1458.31(14) mean: 1540.85, max: 1638.51
Date: 07-10 at 21:40:36, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1437.50(14) mean: 1592.19, max: 1705.91
Date: 07-10 at 21:41:29, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1580.44, max: 1741.82
Date: 07-10 at 21:42:15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1643.87, max: 1809.27
Date: 07-10 at 21:43:11, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1520.25, max: 1622.33
Date: 07-10 at 21:44:04, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1496.87, max: 1552.51
Date: 07-10 at 21:44:55, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1550.51, max: 1606.33
Date: 07-10 at 21:45:37, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1623.86, max: 1710.73
Date: 07-10 at 21:46:31, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1538.61, max: 1602.97
Date: 07-10 at 21:47:17, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1619.01, max: 1698.55
Date: 07-10 at 21:48:07, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1503.22, max: 1552.00
Date: 07-10 at 21:48:53, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1594.08, max: 1653.63
Date: 07-10 at 21:49:48, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1628.82, max: 1703.97
Date: 07-10 at 21:50:40, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1521.09, max: 1572.89
Date: 07-10 at 21:51:36, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1492.18, max: 1549.12
Date: 07-10 at 21:52:24, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1420.68(13) mean: 1517.22, max: 1587.84
