Date: 07-11 at 08:51:18, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1528.37(15) mean: 2611.98, max: 3203.66
Date: 07-11 at 08:52:05, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1496.85(15) mean: 2415.59, max: 3095.78
Date: 07-11 at 08:52:55, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1495.48(15) mean: 2053.63, max: 2986.07
Date: 07-11 at 08:53:45, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1495.48(15) mean: 2008.98, max: 2920.18
Date: 07-11 at 08:54:34, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1495.48(15) mean: 1627.01, max: 1770.83
Date: 07-11 at 08:55:20, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1439.35(14) mean: 1562.64, max: 1732.75
Date: 07-11 at 08:56:10, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.62(14) mean: 1493.24, max: 1563.58
Date: 07-11 at 08:56:54, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1542.64, max: 1617.64
Date: 07-11 at 08:57:37, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1562.53, max: 1648.80
Date: 07-11 at 08:58:30, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1489.55, max: 1544.73
Date: 07-11 at 08:59:15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1483.81, max: 1538.52
Date: 07-11 at 09:00:00, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1541.62, max: 1620.18
Date: 07-11 at 09:00:46, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1578.13, max: 1666.84
Date: 07-11 at 09:01:36, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1563.66, max: 1707.43
Date: 07-11 at 09:02:25, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1529.27, max: 1737.77
Date: 07-11 at 09:03:18, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1480.17, max: 1507.11
Date: 07-11 at 09:04:04, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1426.59(14) mean: 1480.29, max: 1555.97
Date: 07-11 at 09:04:51, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.96(14) mean: 1477.93, max: 1616.10
Date: 07-11 at 09:05:43, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.96(14) mean: 1467.69, max: 1495.69
Date: 07-11 at 09:06:32, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.96(14) mean: 1499.41, max: 1553.36
Date: 07-11 at 09:07:17, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.96(14) mean: 1500.42, max: 1611.21
Date: 07-11 at 09:08:04, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.20(14) mean: 1488.21, max: 1579.02
Date: 07-11 at 09:08:56, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.20(14) mean: 1468.36, max: 1516.39
Date: 07-11 at 09:09:43, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1418.20(14) mean: 1461.30, max: 1480.99
