Date: 07-10 at 13:10:18, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1574.94(15) mean: 2632.31, max: 3200.58
Date: 07-10 at 13:11:09, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1541.17(15) mean: 2332.61, max: 3253.60
Date: 07-10 at 13:11:58, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1537.50(15) mean: 2373.48, max: 3241.03
Date: 07-10 at 13:12:54, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1537.50(15) mean: 1691.81, max: 1836.14
Date: 07-10 at 13:13:37, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1537.50(15) mean: 1772.59, max: 1907.92
Date: 07-10 at 13:14:26, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1537.50(15) mean: 1805.71, max: 1950.88
Date: 07-10 at 13:15:18, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1537.50(15) mean: 1801.66, max: 1999.88
Date: 07-10 at 13:16:12, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1519.42(15) mean: 1689.53, max: 2031.03
Date: 07-10 at 13:17:10, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1497.64(15) mean: 1584.74, max: 1688.82
Date: 07-10 at 13:17:54, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1494.96(15) mean: 1661.19, max: 1780.94
Date: 07-10 at 13:18:41, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1628.99, max: 1795.44
Date: 07-10 at 13:19:34, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1620.71, max: 1774.77
Date: 07-10 at 13:20:23, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1560.11, max: 1715.21
Date: 07-10 at 13:21:10, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1537.39, max: 1621.89
Date: 07-10 at 13:21:57, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1621.05, max: 1725.92
Date: 07-10 at 13:22:47, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1600.37, max: 1775.56
Date: 07-10 at 13:23:35, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1592.91, max: 1784.89
Date: 07-10 at 13:24:23, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1634.53, max: 1821.09
Date: 07-10 at 13:25:18, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1572.39, max: 1640.92
Date: 07-10 at 13:26:02, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1559.57, max: 1679.70
Date: 07-10 at 13:26:49, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1597.30, max: 1735.46
Date: 07-10 at 13:27:41, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1557.86, max: 1738.49
Date: 07-10 at 13:28:29, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1552.73, max: 1620.06
Date: 07-10 at 13:29:20, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1541.70, max: 1618.19
Date: 07-10 at 13:30:09, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1528.27, max: 1589.58
Date: 07-10 at 13:30:59, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1531.45, max: 1591.82
Date: 07-10 at 13:31:49, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1549.02, max: 1593.32
Date: 07-10 at 13:32:33, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1471.28(14) mean: 1550.65, max: 1651.07
Date: 07-10 at 13:33:22, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1461.57(14) mean: 1528.08, max: 1608.72
Date: 07-10 at 13:34:13, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1456.29(14) mean: 1522.76, max: 1593.32
Date: 07-10 at 13:34:57, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1562.01, max: 1636.28
Date: 07-10 at 13:35:44, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1534.33, max: 1688.48
Date: 07-10 at 13:36:32, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1508.96, max: 1609.82
Date: 07-10 at 13:37:15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1537.19, max: 1608.42
Date: 07-10 at 13:38:03, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1500.52, max: 1610.24
Date: 07-10 at 13:38:54, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1492.27, max: 1576.04
Date: 07-10 at 13:39:44, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1452.55(14) mean: 1492.94, max: 1604.42
Date: 07-10 at 13:40:27, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1451.96(14) mean: 1492.30, max: 1565.79
Date: 07-10 at 13:41:13, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1481.90, max: 1591.90
Date: 07-10 at 13:41:59, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1497.19, max: 1624.51
Date: 07-10 at 13:42:47, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1470.45, max: 1544.86
Date: 07-10 at 13:43:34, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1477.80, max: 1544.63
Date: 07-10 at 13:44:20, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1468.57, max: 1541.84
Date: 07-10 at 13:45:08, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1482.54, max: 1576.78
Date: 07-10 at 13:45:50, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1450.77(14) mean: 1548.18, max: 1665.55
Date: 07-10 at 13:46:38, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1444.27(14) mean: 1485.02, max: 1598.15
Date: 07-10 at 13:47:24, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1443.09(14) mean: 1519.16, max: 1605.80
Date: 07-10 at 13:48:12, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1442.23(14) mean: 1471.71, max: 1573.54
Date: 07-10 at 13:49:02, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1435.66(14) mean: 1465.57, max: 1531.73
Date: 07-10 at 13:49:47, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1435.66(14) mean: 1505.53, max: 1541.89
