Date: 12-16 at 07:10:20, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 1106.94(4), mean: 3187.07, max: 3926.11
Date: 12-16 at 07:11:15, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 898.78(4), mean: 2393.02, max: 3056.46
Date: 12-16 at 07:12:06, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 857.46(4), mean: 2044.62, max: 2853.16
Date: 12-16 at 07:13:03, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 791.53(4), mean: 993.67, max: 1077.87
Date: 12-16 at 07:13:56, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 760.70(4), mean: 1028.50, max: 1131.44
Date: 12-16 at 07:14:49, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 760.70(4), mean: 898.62, max: 1115.61
Date: 12-16 at 07:15:45, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 747.65(6), mean: 861.76, max: 1033.09
Date: 12-16 at 07:16:33, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 735.45(6), mean: 904.74, max: 1081.34
Date: 12-16 at 07:17:27, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 796.70, max: 859.38
Date: 12-16 at 07:18:23, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 797.18, max: 862.32
Date: 12-16 at 07:19:14, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 734.41, max: 741.37
Date: 12-16 at 07:20:04, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 735.88, max: 767.14
Date: 12-16 at 07:20:57, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 733.67, max: 734.49
Date: 12-16 at 07:21:52, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 733.61(6), mean: 867.81, max: 1086.21
Date: 12-16 at 07:22:41, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 713.54(5), mean: 814.72, max: 1099.50
Date: 12-16 at 07:23:33, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 713.54(5), mean: 749.06, max: 814.68
Date: 12-16 at 07:24:26, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 713.54(5), mean: 728.48, max: 768.07
Date: 12-16 at 07:25:15, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 713.54(5), mean: 721.31, max: 796.01
Date: 12-16 at 07:26:04, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 713.54(5), mean: 722.66, max: 795.09
Date: 12-16 at 07:26:56, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 679.18(4), mean: 874.80, max: 1273.59
Date: 12-16 at 07:27:47, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 794.95, max: 1193.10
Date: 12-16 at 07:28:35, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 736.55, max: 1033.66
Date: 12-16 at 07:29:26, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 703.87, max: 823.92
Date: 12-16 at 07:30:20, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 688.66, max: 744.55
Date: 12-16 at 07:31:06, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 661.92, max: 697.36
Date: 12-16 at 07:32:02, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 739.96, max: 1008.14
Date: 12-16 at 07:32:52, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 690.68, max: 916.29
Date: 12-16 at 07:33:45, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 689.99, max: 934.12
Date: 12-16 at 07:34:33, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 657.82(4), mean: 659.53, max: 680.96
Date: 12-16 at 07:35:29, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 651.86(5), mean: 684.52, max: 841.19
Date: 12-16 at 07:36:20, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 629.52(4), mean: 705.04, max: 862.92
