Date: 07-12 at 22:09:47, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 1160.46(12) mean: 3195.17, max: 4203.04
Date: 07-12 at 22:10:39, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 860.24(9) mean: 2842.59, max: 4000.20
Date: 07-12 at 22:11:34, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 825.79(8) mean: 2766.56, max: 3987.11
Date: 07-12 at 22:12:33, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 808.86(8) mean: 2126.24, max: 3329.03
Date: 07-12 at 22:13:23, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 760.59(7) mean: 2011.31, max: 3312.71
Date: 07-12 at 22:14:20, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.71(7) mean: 1070.33, max: 1208.41
Date: 07-12 at 22:15:14, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.58(7) mean: 958.28, max: 1118.80
Date: 07-12 at 22:16:03, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 721.14(6) mean: 893.64, max: 1090.94
Date: 07-12 at 22:16:56, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 709.45(6) mean: 781.72, max: 891.64
Date: 07-12 at 22:17:47, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 709.45(6) mean: 782.88, max: 923.45
Date: 07-12 at 22:18:38, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 709.45(6) mean: 760.33, max: 804.76
Date: 07-12 at 22:19:30, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 709.45(6) mean: 757.24, max: 804.76
Date: 07-12 at 22:20:23, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 709.45(6) mean: 757.17, max: 804.76
Date: 07-12 at 22:21:11, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 708.65(6) mean: 894.15, max: 1149.77
Date: 07-12 at 22:21:58, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 678.57(5) mean: 778.22, max: 945.39
Date: 07-12 at 22:22:48, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 671.00(5) mean: 722.22, max: 791.60
Date: 07-12 at 22:23:34, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 670.90(5) mean: 711.62, max: 778.73
Date: 07-12 at 22:24:21, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 670.90(5) mean: 719.64, max: 754.53
Date: 07-12 at 22:25:12, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 670.90(5) mean: 708.65, max: 732.00
Date: 07-12 at 22:25:59, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 670.90(5) mean: 708.44, max: 740.23
Date: 07-12 at 22:26:45, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 670.90(5) mean: 706.15, max: 708.86
