Date: 07-12 at 21:52:36, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1767.83(18) mean: 2683.07, max: 2984.62
Date: 07-12 at 21:53:51, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1677.19(17) mean: 2637.45, max: 3005.13
Date: 07-12 at 21:55:04, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1602.76(16) mean: 2456.37, max: 3001.03
Date: 07-12 at 21:56:20, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2364.05, max: 2946.76
Date: 07-12 at 21:57:36, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2231.48, max: 2963.42
Date: 07-12 at 21:58:52, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2261.74, max: 2924.01
Date: 07-12 at 22:00:11, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2296.76, max: 2919.91
Date: 07-12 at 22:01:29, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2136.55, max: 2955.07
Date: 07-12 at 22:02:47, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1572.00(16) mean: 2080.30, max: 2866.54
Date: 07-12 at 22:04:02, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(17) mean: 1828.93, max: 2129.08
Date: 07-12 at 22:05:14, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1812.36, max: 2049.79
Date: 07-12 at 22:06:26, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1823.57, max: 2075.09
Date: 07-12 at 22:07:36, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1690.35, max: 1886.81
Date: 07-12 at 22:08:51, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1683.81, max: 1889.00
Date: 07-12 at 22:10:00, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1670.78, max: 1914.98
Date: 07-12 at 22:11:12, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1760.59, max: 1934.87
Date: 07-12 at 22:12:22, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.74(16) mean: 1742.51, max: 1931.91
Date: 07-12 at 22:13:29, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.49(16) mean: 1639.70, max: 1961.73
Date: 07-12 at 22:14:44, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1665.79, max: 1936.53
Date: 07-12 at 22:15:51, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1648.16, max: 1774.52
Date: 07-12 at 22:16:59, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1615.17, max: 1826.91
Date: 07-12 at 22:18:10, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1658.74, max: 1893.60
Date: 07-12 at 22:19:20, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1668.59, max: 1759.26
Date: 07-12 at 22:20:29, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1803.62, max: 1991.10
Date: 07-12 at 22:21:36, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1559.34(16) mean: 1627.80, max: 1710.43
Date: 07-12 at 22:22:47, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.87(17) mean: 1653.90, max: 1764.99
Date: 07-12 at 22:23:56, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1557.81(16) mean: 1693.73, max: 1824.50
Date: 07-12 at 22:25:05, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1556.54(16) mean: 1631.70, max: 1856.54
Date: 07-12 at 22:26:14, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1645.47, max: 1921.28
Date: 07-12 at 22:27:22, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1600.47, max: 1678.08
Date: 07-12 at 22:28:33, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1616.79, max: 1699.11
Date: 07-12 at 22:29:41, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1607.48, max: 1738.47
Date: 07-12 at 22:30:50, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1670.92, max: 1778.31
Date: 07-12 at 22:32:01, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1738.82, max: 2322.82
Date: 07-12 at 22:33:12, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1539.38(16) mean: 1711.48, max: 2309.56
Date: 07-12 at 22:34:19, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1537.59(16) mean: 1624.04, max: 1772.57
Date: 07-12 at 22:35:37, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1521.43(16) mean: 1588.66, max: 1619.43
Date: 07-12 at 22:36:47, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1586.72, max: 1619.44
Date: 07-12 at 22:37:54, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1607.63, max: 1704.03
Date: 07-12 at 22:39:01, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1584.21, max: 1710.09
Date: 07-12 at 22:40:08, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1568.84, max: 1632.31
Date: 07-12 at 22:41:17, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1574.57, max: 1632.80
Date: 07-12 at 22:42:27, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1685.14, max: 1960.79
Date: 07-12 at 22:43:36, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1516.21(15) mean: 1640.51, max: 1916.12
