Date: 12-30 at 21:44:58, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1812.35(18), mean: 2885.58, max: 3358.17
Date: 12-30 at 21:46:04, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1776.53(17), mean: 2909.13, max: 3373.11
Date: 12-30 at 21:47:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1759.73(17), mean: 2886.52, max: 3388.76
Date: 12-30 at 21:48:24, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1744.51(17), mean: 2615.47, max: 3417.36
Date: 12-30 at 21:49:35, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1744.30(17), mean: 2366.04, max: 3397.91
Date: 12-30 at 21:50:45, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1727.56(17), mean: 2193.58, max: 3149.42
Date: 12-30 at 21:51:57, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1720.61(17), mean: 2168.74, max: 3145.77
Date: 12-30 at 21:53:05, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1720.61(17), mean: 2206.54, max: 3138.85
Date: 12-30 at 21:54:22, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1700.65(17), mean: 1791.83, max: 2080.31
Date: 12-30 at 21:55:31, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1674.44(17), mean: 1857.56, max: 2160.68
Date: 12-30 at 21:56:37, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1666.08(17), mean: 1826.73, max: 2197.76
Date: 12-30 at 21:57:46, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1666.04(17), mean: 1846.34, max: 2090.82
Date: 12-30 at 21:58:51, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1666.04(17), mean: 1900.67, max: 2141.72
Date: 12-30 at 22:00:01, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1666.04(17), mean: 1824.71, max: 1997.91
Date: 12-30 at 22:01:07, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1650.77(18), mean: 1831.74, max: 2029.73
Date: 12-30 at 22:02:17, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1649.95(18), mean: 1846.05, max: 2054.21
Date: 12-30 at 22:03:25, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1649.51(18), mean: 1772.95, max: 2062.29
Date: 12-30 at 22:04:36, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1649.51(18), mean: 1720.06, max: 1946.30
Date: 12-30 at 22:05:45, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1749.34, max: 1979.72
Date: 12-30 at 22:06:51, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1731.31, max: 1859.29
Date: 12-30 at 22:07:59, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1681.46, max: 1751.97
Date: 12-30 at 22:09:04, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1752.14, max: 1858.30
Date: 12-30 at 22:10:11, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1677.48, max: 1772.68
Date: 12-30 at 22:11:16, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1630.41(17), mean: 1814.61, max: 2129.04
Date: 12-30 at 22:12:23, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1622.79(17), mean: 1696.33, max: 1843.78
Date: 12-30 at 22:13:27, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1678.76, max: 1807.73
Date: 12-30 at 22:14:34, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1681.85, max: 1765.42
Date: 12-30 at 22:15:38, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1674.24, max: 1759.37
Date: 12-30 at 22:16:45, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1677.45, max: 1751.13
Date: 12-30 at 22:17:51, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1704.91, max: 1786.67
Date: 12-30 at 22:18:59, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1828.80, max: 2182.77
Date: 12-30 at 22:20:05, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1873.20, max: 2188.53
Date: 12-30 at 22:21:11, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1768.99, max: 2179.02
Date: 12-30 at 22:22:17, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1754.86, max: 2126.33
Date: 12-30 at 22:23:25, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1621.67(17), mean: 1888.35, max: 2171.49
Date: 12-30 at 22:24:31, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1619.38(16), mean: 1724.80, max: 2054.64
