Date: 12-30 at 15:43:27, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1831.40(18), mean: 2967.72, max: 3577.97
Date: 12-30 at 15:44:36, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1722.10(17), mean: 2958.35, max: 3586.41
Date: 12-30 at 15:45:49, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1681.61(16), mean: 2836.14, max: 3390.74
Date: 12-30 at 15:46:58, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1644.16(16), mean: 2638.14, max: 3369.87
Date: 12-30 at 15:48:10, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1644.16(16), mean: 1845.11, max: 1973.15
Date: 12-30 at 15:49:16, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1644.16(16), mean: 1900.67, max: 2064.78
Date: 12-30 at 15:50:26, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1618.46(17), mean: 1787.74, max: 1944.91
Date: 12-30 at 15:51:34, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1579.60(17), mean: 1821.78, max: 1996.89
Date: 12-30 at 15:52:41, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1877.52, max: 2074.69
Date: 12-30 at 15:53:50, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1873.26, max: 2106.98
Date: 12-30 at 15:54:58, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1920.24, max: 2162.40
Date: 12-30 at 15:56:10, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1698.33, max: 1865.16
Date: 12-30 at 15:57:18, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1716.64, max: 1916.26
Date: 12-30 at 15:58:26, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1751.07, max: 1962.39
Date: 12-30 at 15:59:32, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1795.70, max: 2013.58
Date: 12-30 at 16:00:45, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1653.00, max: 1726.75
Date: 12-30 at 16:01:51, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1653.79, max: 1753.88
Date: 12-30 at 16:02:59, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1787.29, max: 1936.33
Date: 12-30 at 16:04:08, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1574.85(16), mean: 1779.79, max: 1967.99
