Date: 07-12 at 11:21:04, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1895.76(18) mean: 2838.85, max: 3525.78
Date: 07-12 at 11:22:16, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1758.84(17) mean: 2656.16, max: 3049.47
Date: 07-12 at 11:23:27, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1673.87(18) mean: 2340.52, max: 2963.65
Date: 07-12 at 11:24:41, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1643.67(17) mean: 2155.83, max: 2857.61
Date: 07-12 at 11:25:54, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1639.45(17) mean: 2130.37, max: 2857.34
Date: 07-12 at 11:27:07, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1639.45(17) mean: 1972.30, max: 2880.83
Date: 07-12 at 11:28:22, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1639.45(17) mean: 1764.61, max: 1925.68
Date: 07-12 at 11:29:32, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1639.45(17) mean: 1766.42, max: 1942.19
Date: 07-12 at 11:30:46, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1639.45(17) mean: 1811.78, max: 1930.15
Date: 07-12 at 11:31:56, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1618.32(16) mean: 1890.18, max: 2234.43
Date: 07-12 at 11:33:07, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1601.77(16) mean: 1858.51, max: 2225.10
Date: 07-12 at 11:34:17, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1587.16(16) mean: 1936.21, max: 2294.15
Date: 07-12 at 11:35:28, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1587.16(16) mean: 1728.18, max: 2306.18
Date: 07-12 at 11:36:38, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1587.16(16) mean: 1741.42, max: 1835.25
Date: 07-12 at 11:37:45, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1587.16(16) mean: 1660.86, max: 1737.23
