Date: 07-07 at 16:40:57, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1305.73(5) mean: 2515.17, max: 3462.75
Date: 07-07 at 16:41:53, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1199.55(5) mean: 2006.07, max: 3118.05
Date: 07-07 at 16:43:00, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1155.22(8) mean: 1972.42, max: 3044.53
Date: 07-07 at 16:43:56, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1084.92(7) mean: 1451.55, max: 2407.78
Date: 07-07 at 16:45:01, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1015.70(7) mean: 1420.31, max: 2421.28
Date: 07-07 at 16:46:05, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1014.00(7) mean: 1252.30, max: 1918.45
Date: 07-07 at 16:47:03, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1014.00(7) mean: 1247.27, max: 1344.93
Date: 07-07 at 16:47:52, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1014.00(7) mean: 1254.82, max: 1446.63
Date: 07-07 at 16:48:49, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1014.00(7) mean: 1111.39, max: 1197.16
Date: 07-07 at 16:49:41, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 999.24(7) mean: 1102.11, max: 1203.68
Date: 07-07 at 16:50:41, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 980.53(7) mean: 1112.50, max: 1254.73
Date: 07-07 at 16:51:54, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 976.67(7) mean: 1034.88, max: 1198.59
Date: 07-07 at 16:52:50, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 957.53(7) mean: 1027.71, max: 1112.97
Date: 07-07 at 16:53:39, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 957.53(7) mean: 994.23, max: 1080.72
Date: 07-07 at 16:54:40, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 957.53(7) mean: 987.75, max: 1050.81
Date: 07-07 at 16:55:32, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 957.53(7) mean: 999.44, max: 1079.06
Date: 07-07 at 16:56:40, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 954.11(7) mean: 963.95, max: 1000.52
Date: 07-07 at 16:57:43, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 954.00(7) mean: 959.61, max: 991.83
Date: 07-07 at 16:58:53, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 951.05(7) mean: 956.85, max: 967.34
Date: 07-07 at 17:00:07, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 951.05(7) mean: 970.73, max: 988.22
Date: 07-07 at 17:01:27, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 951.05(7) mean: 960.02, max: 981.72
Date: 07-07 at 17:02:21, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 951.05(7) mean: 959.21, max: 996.36
Date: 07-07 at 17:03:25, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 951.05(7) mean: 1013.37, max: 1027.11
Date: 07-07 at 17:04:20, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 950.25(7) mean: 965.65, max: 992.78
Date: 07-07 at 17:05:19, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 950.25(7) mean: 988.45, max: 1037.98
Date: 07-07 at 17:06:21, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 950.25(7) mean: 998.94, max: 1069.27
Date: 07-07 at 17:07:14, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 945.31(7) mean: 959.18, max: 981.87
Date: 07-07 at 17:08:08, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 1000.44, max: 1053.93
Date: 07-07 at 17:09:02, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 957.25, max: 984.35
Date: 07-07 at 17:10:16, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 953.02, max: 975.70
Date: 07-07 at 17:11:13, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 967.00, max: 989.83
Date: 07-07 at 17:12:16, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 955.15, max: 1031.47
Date: 07-07 at 17:13:21, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 948.06, max: 969.87
Date: 07-07 at 17:14:13, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 945.68, max: 957.98
Date: 07-07 at 17:15:13, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.86, max: 945.67
Date: 07-07 at 17:16:10, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 946.47, max: 969.74
Date: 07-07 at 17:17:09, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:18:11, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:19:15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:20:22, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:21:27, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:22:19, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:23:16, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.85, max: 945.45
Date: 07-07 at 17:24:28, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:25:36, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:26:44, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:27:53, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:29:05, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:30:01, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:31:03, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:32:03, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:33:17, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:34:27, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:35:35, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:36:30, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:37:25, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:38:17, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:39:24, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:40:37, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:41:52, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:43:05, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:44:24, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:45:28, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:46:22, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:47:32, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:48:43, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:49:44, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:51:05, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:52:08, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:53:29, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:54:50, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:55:55, iter: 72, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:57:01, iter: 73, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:58:03, iter: 74, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 17:59:13, iter: 75, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:00:18, iter: 76, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:01:27, iter: 77, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:02:49, iter: 78, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:04:11, iter: 79, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:05:11, iter: 80, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:06:17, iter: 81, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:07:36, iter: 82, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:08:45, iter: 83, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:09:42, iter: 84, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:10:46, iter: 85, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:11:57, iter: 86, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:12:48, iter: 87, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:13:56, iter: 88, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:15:00, iter: 89, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:16:17, iter: 90, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:17:13, iter: 91, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:18:29, iter: 92, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:19:36, iter: 93, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:20:31, iter: 94, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:21:28, iter: 95, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:22:35, iter: 96, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:23:27, iter: 97, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:24:22, iter: 98, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:25:19, iter: 99, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:26:41, iter: 100, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:27:51, iter: 101, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:28:54, iter: 102, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:30:06, iter: 103, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:30:56, iter: 104, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:32:14, iter: 105, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:33:11, iter: 106, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:34:21, iter: 107, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:35:29, iter: 108, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:36:25, iter: 109, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:37:34, iter: 110, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:38:48, iter: 111, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:40:01, iter: 112, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:41:05, iter: 113, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:42:13, iter: 114, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
Date: 07-07 at 18:43:08, iter: 115, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 944.81(7) mean: 944.81, max: 944.81
