Date: 07-07 at 10:24:07, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1222.66(5) mean: 2274.08, max: 3429.11
Date: 07-07 at 10:24:48, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1190.53(5) mean: 1884.38, max: 2664.33
Date: 07-07 at 10:25:27, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1159.76(5) mean: 1456.73, max: 2019.44
Date: 07-07 at 10:26:29, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1076.51(7) mean: 1297.36, max: 1886.36
Date: 07-07 at 10:27:37, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1045.81(8) mean: 1118.15, max: 1212.69
Date: 07-07 at 10:28:39, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1029.21(8) mean: 1165.23, max: 1262.39
Date: 07-07 at 10:29:35, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1029.21(8) mean: 1185.18, max: 1272.95
Date: 07-07 at 10:30:41, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1029.21(8) mean: 1138.39, max: 1243.90
Date: 07-07 at 10:31:56, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1024.30(8) mean: 1085.25, max: 1182.57
Date: 07-07 at 10:33:11, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1014.10(8) mean: 1070.03, max: 1142.85
Date: 07-07 at 10:34:11, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1010.29(8) mean: 1113.69, max: 1197.20
Date: 07-07 at 10:35:06, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1006.77(9) mean: 1086.97, max: 1180.80
Date: 07-07 at 10:35:58, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1001.29(9) mean: 1089.29, max: 1200.64
Date: 07-07 at 10:36:57, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1000.86(9) mean: 1048.60, max: 1083.03
Date: 07-07 at 10:37:59, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1000.86(9) mean: 1071.12, max: 1114.86
