Date: 07-07 at 19:00:17, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1252.29(5) mean: 3185.14, max: 3692.71
Date: 07-07 at 19:01:02, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1171.82(5) mean: 1973.06, max: 3123.59
Date: 07-07 at 19:01:49, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1136.41(5) mean: 1541.11, max: 2194.19
Date: 07-07 at 19:02:42, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1133.37(5) mean: 1502.77, max: 2251.75
Date: 07-07 at 19:03:43, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1132.60(5) mean: 1351.75, max: 1739.84
Date: 07-07 at 19:04:50, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1115.29(7) mean: 1206.74, max: 1404.33
Date: 07-07 at 19:05:59, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1111.62(7) mean: 1213.22, max: 1443.08
Date: 07-07 at 19:07:02, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1091.99(6) mean: 1176.92, max: 1317.71
Date: 07-07 at 19:08:09, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1064.74(6) mean: 1137.35, max: 1181.15
Date: 07-07 at 19:09:18, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1064.74(6) mean: 1145.53, max: 1263.44
Date: 07-07 at 19:10:27, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1050.55(6) mean: 1112.58, max: 1175.22
Date: 07-07 at 19:11:15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1050.55(6) mean: 1167.88, max: 1233.01
Date: 07-07 at 19:12:13, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 874.87 best obj: 1050.55(6) mean: 1087.66, max: 1134.20
